Code,LocalAuthority,Year,Indicator,Numerator,Denominator
C&L05b,Dumfries & Galloway,2018-21,0.814333333,,
C&L05b,Dundee City,2010-14,0.907666667,,
C&L05b,Dundee City,2012-15,0.91,,
C&L05b,Dundee City,2013-16,0.896666667,,
C&L05b,Dundee City,2014-17,0.883333333,,
C&L05b,Dundee City,2015-18,0.893333333,,
C&L05b,Dundee City,2016-19,0.887,,
C&L05b,Dundee City,2017-20,0.890333333,,
C&L05b,Dundee City,2018-21,0.903666667,,
C&L05b,East Ayrshire,2010-14,0.837333333,,
C&L05b,East Ayrshire,2012-15,0.856666667,,
C&L05b,East Ayrshire,2013-16,0.846666667,,
C&L05b,East Ayrshire,2014-17,0.86,,
C&L05b,East Ayrshire,2015-18,0.876666667,,
C&L05b,East Ayrshire,2016-19,0.857333333,,
C&L05b,East Ayrshire,2017-20,0.827333333,,
C&L05b,East Ayrshire,2018-21,0.814,,
C&L05b,East Dunbartonshire,2010-14,0.823333333,,
C&L05b,East Dunbartonshire,2012-15,0.833333333,,
C&L05b,East Dunbartonshire,2013-16,0.826666667,,
C&L05b,East Dunbartonshire,2014-17,0.826666667,,
C&L05b,East Dunbartonshire,2015-18,0.85,,
C&L05b,East Dunbartonshire,2016-19,0.832333333,,
C&L05b,East Dunbartonshire,2017-20,0.839,,
C&L05b,East Dunbartonshire,2018-21,0.855666667,,
C&L05b,East Lothian,2010-14,0.931333333,,
C&L05b,East Lothian,2012-15,0.913333333,,
C&L05b,East Lothian,2013-16,0.896666667,,
C&L05b,East Lothian,2014-17,0.87,,
C&L05b,East Lothian,2015-18,0.886666667,,
C&L05b,East Lothian,2016-19,0.853666667,,
C&L05b,East Lothian,2017-20,0.873666667,,
C&L05b,East Lothian,2018-21,0.897,,
C&L05b,East Renfrewshire,2010-14,0.897333333,,
C&L05b,East Renfrewshire,2012-15,0.89,,
C&L05b,East Renfrewshire,2013-16,0.886666667,,
C&L05b,East Renfrewshire,2014-17,0.856666667,,
C&L05b,East Renfrewshire,2015-18,0.856666667,,
C&L05b,East Renfrewshire,2016-19,0.872,,
C&L05b,East Renfrewshire,2017-20,0.905333333,,
C&L05b,East Renfrewshire,2018-21,0.938666667,,
C&L05b,Edinburgh City,2010-14,0.907,,
C&L05b,Edinburgh City,2012-15,0.926666667,,
C&L05b,Edinburgh City,2013-16,0.913333333,,
C&L05b,Edinburgh City,2014-17,0.91,,
C&L05b,Edinburgh City,2015-18,0.896666667,,
C&L05b,Edinburgh City,2016-19,0.891,,
C&L05b,Edinburgh City,2017-20,0.887666667,,
C&L05b,Edinburgh City,2018-21,0.914333333,,
C&L05b,Eilean Siar,2010-14,0.824,,
C&L05b,Eilean Siar,2012-15,0.783333333,,
C&L05b,Eilean Siar,2013-16,0.786666667,,
C&L05b,Eilean Siar,2014-17,0.786666667,,
C&L05b,Eilean Siar,2015-18,0.703333333,,
C&L05b,Eilean Siar,2016-19,0.544666667,,
C&L05b,Eilean Siar,2017-20,0.378,,
C&L05b,Eilean Siar,2018-21,0.511333333,,
C&L05b,Falkirk,2010-14,0.814,,
C&L05b,Falkirk,2012-15,0.836666667,,
C&L05b,Falkirk,2013-16,0.89,,
C&L05b,Falkirk,2014-17,0.906666667,,
C&L05b,Falkirk,2015-18,0.886666667,,
C&L05b,Falkirk,2016-19,0.823333333,,
C&L05b,Falkirk,2017-20,0.8,,
C&L05b,Falkirk,2018-21,0.793333333,,
C&L05b,Fife,2010-14,0.837666667,,
C&L05b,Fife,2012-15,0.84,,
C&L05b,Fife,2013-16,0.85,,
C&L05b,Fife,2014-17,0.86,,
C&L05b,Fife,2015-18,0.876666667,,
C&L05b,Fife,2016-19,0.863666667,,
C&L05b,Fife,2017-20,0.860333333,,
C&L05b,Fife,2018-21,0.867,,
C&L05b,Glasgow City,2010-14,0.862,,
C&L05b,Glasgow City,2012-15,0.84,,
C&L05b,Glasgow City,2013-16,0.836666667,,
C&L05b,Glasgow City,2014-17,0.84,,
C&L05b,Glasgow City,2015-18,0.863333333,,
C&L05b,Glasgow City,2016-19,0.872333333,,
C&L05b,Glasgow City,2017-20,0.862333333,,
C&L05b,Glasgow City,2018-21,0.882333333,,
C&L05b,Highland,2010-14,0.846,,
C&L05b,Highland,2012-15,0.876666667,,
C&L05b,Highland,2013-16,0.883333333,,
C&L05b,Highland,2014-17,0.88,,
C&L05b,Highland,2015-18,0.843333333,,
C&L05b,Highland,2016-19,0.788666667,,
C&L05b,Highland,2017-20,0.722,,
C&L05b,Highland,2018-21,0.752,,
C&L05b,Inverclyde,2010-14,0.824666667,,
C&L05b,Inverclyde,2012-15,0.843333333,,
C&L05b,Inverclyde,2013-16,0.853333333,,
C&L05b,Inverclyde,2014-17,0.876666667,,
C&L05b,Inverclyde,2015-18,0.883333333,,
C&L05b,Inverclyde,2016-19,0.883666667,,
C&L05b,Inverclyde,2017-20,0.877,,
C&L05b,Inverclyde,2018-21,0.860333333,,
C&L05b,Midlothian,2010-14,0.834333333,,
C&L05b,Midlothian,2012-15,0.84,,
C&L05b,Midlothian,2013-16,0.79,,
C&L05b,Midlothian,2014-17,0.783333333,,
C&L05b,Midlothian,2015-18,0.786666667,,
C&L05b,Midlothian,2016-19,0.846666667,,
C&L05b,Midlothian,2017-20,0.813333333,,
C&L05b,Midlothian,2018-21,0.83,,
C&L05b,Moray,2010-14,0.904333333,,
C&L05b,Moray,2012-15,0.93,,
C&L05b,Moray,2013-16,0.896666667,,
C&L05b,Moray,2014-17,0.876666667,,
C&L05b,Moray,2015-18,0.833333333,,
C&L05b,Moray,2016-19,0.851,,
C&L05b,Moray,2017-20,0.824333333,,
C&L05b,Moray,2018-21,0.851,,
C&L05b,North Ayrshire,2010-14,0.855,,
C&L05b,North Ayrshire,2012-15,0.896666667,,
C&L05b,North Ayrshire,2013-16,0.853333333,,
C&L05b,North Ayrshire,2014-17,0.81,,
C&L05b,North Ayrshire,2015-18,0.783333333,,
C&L05b,North Ayrshire,2016-19,0.791333333,,
C&L05b,North Ayrshire,2017-20,0.831333333,,
C&L05b,North Ayrshire,2018-21,0.824666667,,
C&L05b,North Lanarkshire,2010-14,0.792666667,,
C&L05b,North Lanarkshire,2012-15,0.81,,
C&L05b,North Lanarkshire,2013-16,0.81,,
C&L05b,North Lanarkshire,2014-17,0.796666667,,
C&L05b,North Lanarkshire,2015-18,0.79,,
C&L05b,North Lanarkshire,2016-19,0.764666667,,
C&L05b,North Lanarkshire,2017-20,0.734666667,,
C&L05b,North Lanarkshire,2018-21,0.758,,
C&L05b,Orkney Islands,2010-14,0.914,,
C&L05b,Orkney Islands,2012-15,0.913333333,,
C&L05b,Orkney Islands,2013-16,0.913333333,,
C&L05b,Orkney Islands,2014-17,0.903333333,,
C&L05b,Orkney Islands,2015-18,0.88,,
C&L05b,Orkney Islands,2016-19,0.781333333,,
C&L05b,Orkney Islands,2017-20,0.731333333,,
C&L05b,Orkney Islands,2018-21,0.734666667,,
C&L05b,Perth & Kinross,2010-14,0.896666667,,
C&L05b,Perth & Kinross,2012-15,0.916666667,,
C&L05b,Perth & Kinross,2013-16,0.923333333,,
C&L05b,Perth & Kinross,2014-17,0.926666667,,
C&L05b,Perth & Kinross,2015-18,0.923333333,,
C&L05b,Perth & Kinross,2016-19,0.916333333,,
C&L05b,Perth & Kinross,2017-20,0.883,,
C&L05b,Perth & Kinross,2018-21,0.886333333,,
C&L05b,Renfrewshire,2010-14,0.805,,
C&L05b,Renfrewshire,2012-15,0.843333333,,
C&L05b,Renfrewshire,2013-16,0.833333333,,
C&L05b,Renfrewshire,2014-17,0.85,,
C&L05b,Renfrewshire,2015-18,0.84,,
C&L05b,Renfrewshire,2016-19,0.851,,
C&L05b,Renfrewshire,2017-20,0.837666667,,
C&L05b,Renfrewshire,2018-21,0.877666667,,
C&L05b,Scottish Borders,2010-14,0.796,,
C&L05b,Scottish Borders,2012-15,0.773333333,,
C&L05b,Scottish Borders,2013-16,0.743333333,,
C&L05b,Scottish Borders,2014-17,0.753333333,,
C&L05b,Scottish Borders,2015-18,0.75,,
C&L05b,Scottish Borders,2016-19,0.784333333,,
C&L05b,Scottish Borders,2017-20,0.777666667,,
C&L05b,Scottish Borders,2018-21,0.797666667,,
C&L05b,Shetland Islands,2010-14,0.935333333,,
C&L05b,Shetland Islands,2012-15,0.95,,
C&L05b,Shetland Islands,2013-16,0.933333333,,
C&L05b,Shetland Islands,2014-17,0.923333333,,
C&L05b,Shetland Islands,2015-18,0.916666667,,
C&L05b,Shetland Islands,2016-19,0.911,,
C&L05b,Shetland Islands,2017-20,0.904333333,,
C&L05b,Shetland Islands,2018-21,0.931,,
C&L05b,South Ayrshire,2010-14,0.867666667,,
C&L05b,South Ayrshire,2012-15,0.883333333,,
C&L05b,South Ayrshire,2013-16,0.896666667,,
C&L05b,South Ayrshire,2014-17,0.91,,
C&L05b,South Ayrshire,2015-18,0.93,,
C&L05b,South Ayrshire,2016-19,0.916666667,,
C&L05b,South Ayrshire,2017-20,0.91,,
C&L05b,South Ayrshire,2018-21,0.93,,
C&L05b,South Lanarkshire,2010-14,0.748666667,,
C&L05b,South Lanarkshire,2012-15,0.746666667,,
C&L05b,South Lanarkshire,2013-16,0.756666667,,
C&L05b,South Lanarkshire,2014-17,0.79,,
C&L05b,South Lanarkshire,2015-18,0.803333333,,
C&L05b,South Lanarkshire,2016-19,0.804333333,,
C&L05b,South Lanarkshire,2017-20,0.771,,
C&L05b,South Lanarkshire,2018-21,0.794333333,,
C&L05b,Stirling,2010-14,0.910666667,,
C&L05b,Stirling,2012-15,0.936666667,,
C&L05b,Stirling,2013-16,0.92,,
C&L05b,Stirling,2014-17,0.913333333,,
C&L05b,Stirling,2015-18,0.89,,
C&L05b,Stirling,2016-19,0.863333333,,
C&L05b,Stirling,2017-20,0.873333333,,
C&L05b,Stirling,2018-21,0.913333333,,
C&L05b,West Dunbartonshire,2010-14,0.825333333,,
C&L05b,West Dunbartonshire,2012-15,0.863333333,,
C&L05b,West Dunbartonshire,2013-16,0.886666667,,
C&L05b,West Dunbartonshire,2014-17,0.893333333,,
C&L05b,West Dunbartonshire,2015-18,0.903333333,,
C&L05b,West Dunbartonshire,2016-19,0.888333333,,
C&L05b,West Dunbartonshire,2017-20,0.865,,
C&L05b,West Dunbartonshire,2018-21,0.875,,
C&L05b,West Lothian,2010-14,0.854333333,,
C&L05b,West Lothian,2012-15,0.89,,
C&L05b,West Lothian,2013-16,0.9,,
C&L05b,West Lothian,2014-17,0.916666667,,
C&L05b,West Lothian,2015-18,0.866666667,,
C&L05b,West Lothian,2016-19,0.813,,
C&L05b,West Lothian,2017-20,0.799666667,,
C&L05b,West Lothian,2018-21,0.823,,
C&L05c,Aberdeen City,2010-14,0.732820513,,
C&L05c,Aberdeen City,2012-15,0.713333333,,
C&L05c,Aberdeen City,2013-16,0.69,,
C&L05c,Aberdeen City,2014-17,0.683333333,,
C&L05c,Aberdeen City,2015-18,0.683333333,,
C&L05c,Aberdeen City,2016-19,0.666333333,,
C&L05c,Aberdeen City,2017-20,0.679666667,,
C&L05c,Aberdeen City,2018-21,0.703,,
C&L05c,Aberdeenshire,2010-14,0.614591195,,
C&L05c,Aberdeenshire,2012-15,0.59,,
C&L05c,Aberdeenshire,2013-16,0.596666667,,
C&L05c,Aberdeenshire,2014-17,0.6,,
C&L05c,Aberdeenshire,2015-18,0.626666667,,
C&L05c,Aberdeenshire,2016-19,0.631666667,,
C&L05c,Aberdeenshire,2017-20,0.655,,
C&L05c,Aberdeenshire,2018-21,0.658333333,,
C&L05c,Angus,2010-14,0.617687075,,
C&L05c,Angus,2012-15,0.63,,
C&L05c,Angus,2013-16,0.666666667,,
C&L05c,Angus,2014-17,0.703333333,,
C&L05c,Angus,2015-18,0.7,,
C&L05c,Angus,2016-19,0.66,,
C&L05c,Angus,2017-20,0.623333333,,
C&L05c,Angus,2018-21,0.606666667,,
C&L05c,Argyll & Bute,2010-14,0.436666667,,
C&L05c,Argyll & Bute,2012-15,0.433333333,,
C&L05c,Argyll & Bute,2013-16,0.455,,
C&L05c,Argyll & Bute,2014-17,0.49,,
C&L05c,Argyll & Bute,2015-18,0.54,,
C&L05c,Argyll & Bute,2016-19,0.585666667,,
C&L05c,Argyll & Bute,2017-20,0.585666667,,
C&L05c,Argyll & Bute,2018-21,0.555666667,,
C&L05c,Clackmannanshire,2010-14,0.532916667,,
C&L05c,Clackmannanshire,2012-15,0.6,,
C&L05c,Clackmannanshire,2013-16,0.606666667,,
C&L05c,Clackmannanshire,2014-17,0.57,,
C&L05c,Clackmannanshire,2015-18,0.503333333,,
C&L05c,Clackmannanshire,2016-19,0.424,,
C&L05c,Clackmannanshire,2017-20,0.500666667,,
C&L05c,Clackmannanshire,2018-21,0.480666667,,
C&L05c,Dumfries & Galloway,2010-14,0.668616352,,
C&L05c,Dumfries & Galloway,2012-15,0.653333333,,
C&L05c,Dumfries & Galloway,2013-16,0.666666667,,
C&L05c,Dumfries & Galloway,2014-17,0.6,,
C&L05c,Dumfries & Galloway,2015-18,0.543333333,,
C&L05c,Dumfries & Galloway,2016-19,0.469,,
C&L05c,Dumfries & Galloway,2017-20,0.512333333,,
C&L05c,Dumfries & Galloway,2018-21,0.542333333,,
C&L05c,Dundee City,2010-14,0.786923077,,
C&L05c,Dundee City,2012-15,0.826666667,,
C&L05c,Dundee City,2013-16,0.843333333,,
C&L05c,Dundee City,2014-17,0.833333333,,
C&L05c,Dundee City,2015-18,0.8,,
C&L05c,Dundee City,2016-19,0.778666667,,
C&L05c,Dundee City,2017-20,0.785333333,,
C&L05c,Dundee City,2018-21,0.822,,
C&L05c,East Ayrshire,2010-14,0.738095238,,
C&L05c,East Ayrshire,2012-15,0.756666667,,
C&L05c,East Ayrshire,2013-16,0.733333333,,
C&L05c,East Ayrshire,2014-17,0.726666667,,
C&L05c,East Ayrshire,2015-18,0.723333333,,
C&L05c,East Ayrshire,2016-19,0.758333333,,
C&L05c,East Ayrshire,2017-20,0.711666667,,
C&L05c,East Ayrshire,2018-21,0.691666667,,
C&L05c,East Dunbartonshire,2010-14,0.779756098,,
C&L05c,East Dunbartonshire,2012-15,0.75,,
C&L05c,East Dunbartonshire,2013-16,0.7,,
C&L05c,East Dunbartonshire,2014-17,0.62,,
C&L05c,East Dunbartonshire,2015-18,0.543333333,,
C&L05c,East Dunbartonshire,2016-19,0.515,,
C&L05c,East Dunbartonshire,2017-20,0.575,,
C&L05c,East Dunbartonshire,2018-21,0.625,,
C&L05c,East Lothian,2010-14,0.778735632,,
C&L05c,East Lothian,2012-15,0.806666667,,
C&L05c,East Lothian,2013-16,0.723333333,,
C&L05c,East Lothian,2014-17,0.63,,
C&L05c,East Lothian,2015-18,0.616666667,,
C&L05c,East Lothian,2016-19,0.609666667,,
C&L05c,East Lothian,2017-20,0.643,,
C&L05c,East Lothian,2018-21,0.716333333,,
C&L05c,East Renfrewshire,2010-14,0.765424837,,
C&L05c,East Renfrewshire,2012-15,0.756666667,,
C&L05c,East Renfrewshire,2013-16,0.676666667,,
C&L05c,East Renfrewshire,2014-17,0.55,,
C&L05c,East Renfrewshire,2015-18,0.473333333,,
C&L05c,East Renfrewshire,2016-19,0.458666667,,
C&L05c,East Renfrewshire,2017-20,0.508666667,,
C&L05c,East Renfrewshire,2018-21,0.598666667,,
C&L05c,Edinburgh City,2010-14,0.927297297,,
C&L05c,Edinburgh City,2012-15,0.933333333,,
C&L05c,Edinburgh City,2013-16,0.91,,
C&L05c,Edinburgh City,2014-17,0.896666667,,
C&L05c,Edinburgh City,2015-18,0.873333333,,
C&L05c,Edinburgh City,2016-19,0.870666667,,
C&L05c,Edinburgh City,2017-20,0.864,,
C&L05c,Edinburgh City,2018-21,0.894,,
C&L05c,Eilean Siar,2010-14,0.783095238,,
C&L05c,Eilean Siar,2012-15,0.71,,
C&L05c,Eilean Siar,2013-16,0.646666667,,
C&L05c,Eilean Siar,2014-17,0.656666667,,
C&L05c,Eilean Siar,2015-18,0.613333333,,
C&L05c,Eilean Siar,2016-19,0.536,,
C&L05c,Eilean Siar,2017-20,0.429333333,,
C&L05c,Eilean Siar,2018-21,0.569333333,,
C&L05c,Falkirk,2010-14,0.624285714,,
C&L05c,Falkirk,2012-15,0.713333333,,
C&L05c,Falkirk,2013-16,0.756666667,,
C&L05c,Falkirk,2014-17,0.666666667,,
C&L05c,Falkirk,2015-18,0.59,,
C&L05c,Falkirk,2016-19,0.531333333,,
C&L05c,Falkirk,2017-20,0.588,,
C&L05c,Falkirk,2018-21,0.554666667,,
C&L05c,Fife,2010-14,0.656363636,,
C&L05c,Fife,2012-15,0.63,,
C&L05c,Fife,2013-16,0.626666667,,
C&L05c,Fife,2014-17,0.64,,
C&L05c,Fife,2015-18,0.65,,
C&L05c,Fife,2016-19,0.636,,
C&L05c,Fife,2017-20,0.632666667,,
C&L05c,Fife,2018-21,0.679333333,,
C&L05c,Glasgow City,2010-14,0.928823529,,
C&L05c,Glasgow City,2012-15,0.9,,
C&L05c,Glasgow City,2013-16,0.87,,
C&L05c,Glasgow City,2014-17,0.816666667,,
C&L05c,Glasgow City,2015-18,0.82,,
C&L05c,Glasgow City,2016-19,0.841,,
C&L05c,Glasgow City,2017-20,0.881,,
C&L05c,Glasgow City,2018-21,0.897666667,,
C&L05c,Highland,2010-14,0.665816993,,
C&L05c,Highland,2012-15,0.673333333,,
C&L05c,Highland,2013-16,0.633333333,,
C&L05c,Highland,2014-17,0.6,,
C&L05c,Highland,2015-18,0.586666667,,
C&L05c,Highland,2016-19,0.574333333,,
C&L05c,Highland,2017-20,0.531,,
C&L05c,Highland,2018-21,0.567666667,,
C&L05c,Inverclyde,2010-14,0.803333333,,
C&L05c,Inverclyde,2012-15,0.823333333,,
C&L05c,Inverclyde,2013-16,0.82,,
C&L05c,Inverclyde,2014-17,0.796666667,,
C&L05c,Inverclyde,2015-18,0.726666667,,
C&L05c,Inverclyde,2016-19,0.672333333,,
C&L05c,Inverclyde,2017-20,0.549,,
C&L05c,Inverclyde,2018-21,0.595666667,,
C&L05c,Midlothian,2010-14,0.704074074,,
C&L05c,Midlothian,2012-15,0.683333333,,
C&L05c,Midlothian,2013-16,0.593333333,,
C&L05c,Midlothian,2014-17,0.576666667,,
C&L05c,Midlothian,2015-18,0.596666667,,
C&L05c,Midlothian,2016-19,0.617,,
C&L05c,Midlothian,2017-20,0.543666667,,
C&L05c,Midlothian,2018-21,0.573666667,,
C&L05c,Moray,2010-14,0.588172043,,
C&L05c,Moray,2012-15,0.59,,
C&L05c,Moray,2013-16,0.53,,
C&L05c,Moray,2014-17,0.513333333,,
C&L05c,Moray,2015-18,0.496666667,,
C&L05c,Moray,2016-19,0.581,,
C&L05c,Moray,2017-20,0.601,,
C&L05c,Moray,2018-21,0.641,,
C&L05c,North Ayrshire,2010-14,0.818888889,,
C&L05c,North Ayrshire,2012-15,0.86,,
C&L05c,North Ayrshire,2013-16,0.766666667,,
C&L05c,North Ayrshire,2014-17,0.74,,
C&L05c,North Ayrshire,2015-18,0.713333333,,
C&L05c,North Ayrshire,2016-19,0.657333333,,
C&L05c,North Ayrshire,2017-20,0.600666667,,
C&L05c,North Ayrshire,2018-21,0.594,,
C&L05c,North Lanarkshire,2010-14,0.744848485,,
C&L05c,North Lanarkshire,2012-15,0.776666667,,
C&L05c,North Lanarkshire,2013-16,0.733333333,,
C&L05c,North Lanarkshire,2014-17,0.753333333,,
C&L05c,North Lanarkshire,2015-18,0.72,,
C&L05c,North Lanarkshire,2016-19,0.706333333,,
C&L05c,North Lanarkshire,2017-20,0.663,,
C&L05c,North Lanarkshire,2018-21,0.699666667,,
C&L05c,Orkney Islands,2010-14,0.874731183,,
C&L05c,Orkney Islands,2012-15,0.93,,
C&L05c,Orkney Islands,2013-16,0.94,,
C&L05c,Orkney Islands,2014-17,0.933333333,,
C&L05c,Orkney Islands,2015-18,0.903333333,,
C&L05c,Orkney Islands,2016-19,0.858,,
C&L05c,Orkney Islands,2017-20,0.861333333,,
C&L05c,Orkney Islands,2018-21,0.838,,
C&L05c,Perth & Kinross,2010-14,0.777272727,,
C&L05c,Perth & Kinross,2012-15,0.796666667,,
C&L05c,Perth & Kinross,2013-16,0.803333333,,
C&L05c,Perth & Kinross,2014-17,0.806666667,,
C&L05c,Perth & Kinross,2015-18,0.793333333,,
C&L05c,Perth & Kinross,2016-19,0.765666667,,
C&L05c,Perth & Kinross,2017-20,0.742333333,,
C&L05c,Perth & Kinross,2018-21,0.719,,
C&L05c,Renfrewshire,2010-14,0.79,,
C&L05c,Renfrewshire,2012-15,0.81,,
C&L05c,Renfrewshire,2013-16,0.79,,
C&L05c,Renfrewshire,2014-17,0.766666667,,
C&L05c,Renfrewshire,2015-18,0.763333333,,
C&L05c,Renfrewshire,2016-19,0.746666667,,
C&L05c,Renfrewshire,2017-20,0.693333333,,
C&L05c,Renfrewshire,2018-21,0.636666667,,
C&L05c,Scottish Borders,2010-14,0.628888889,,
C&L05c,Scottish Borders,2012-15,0.58,,
C&L05c,Scottish Borders,2013-16,0.516666667,,
C&L05c,Scottish Borders,2014-17,0.463333333,,
C&L05c,Scottish Borders,2015-18,0.406666667,,
C&L05c,Scottish Borders,2016-19,0.421,,
C&L05c,Scottish Borders,2017-20,0.461,,
C&L05c,Scottish Borders,2018-21,0.541,,
C&L05c,Shetland Islands,2010-14,0.955172414,,
C&L05c,Shetland Islands,2012-15,0.953333333,,
C&L05c,Shetland Islands,2013-16,0.93,,
C&L05c,Shetland Islands,2014-17,0.923333333,,
C&L05c,Shetland Islands,2015-18,0.9,,
C&L05c,Shetland Islands,2016-19,0.905666667,,
C&L05c,Shetland Islands,2017-20,0.902333333,,
C&L05c,Shetland Islands,2018-21,0.925666667,,
C&L05c,South Ayrshire,2010-14,0.664444444,,
C&L05c,South Ayrshire,2012-15,0.73,,
C&L05c,South Ayrshire,2013-16,0.796666667,,
C&L05c,South Ayrshire,2014-17,0.803333333,,
C&L05c,South Ayrshire,2015-18,0.816666667,,
C&L05c,South Ayrshire,2016-19,0.781,,
C&L05c,South Ayrshire,2017-20,0.761,,
C&L05c,South Ayrshire,2018-21,0.694333333,,
C&L05c,South Lanarkshire,2010-14,0.71308642,,
C&L05c,South Lanarkshire,2012-15,0.7,,
C&L05c,South Lanarkshire,2013-16,0.673333333,,
C&L05c,South Lanarkshire,2014-17,0.7,,
C&L05c,South Lanarkshire,2015-18,0.68,,
C&L05c,South Lanarkshire,2016-19,0.683666667,,
C&L05c,South Lanarkshire,2017-20,0.653666667,,
C&L05c,South Lanarkshire,2018-21,0.647,,
C&L05c,Stirling,2010-14,0.848115942,,
C&L05c,Stirling,2012-15,0.873333333,,
C&L05c,Stirling,2013-16,0.85,,
C&L05c,Stirling,2014-17,0.75,,
C&L05c,Stirling,2015-18,0.676666667,,
C&L05c,Stirling,2016-19,0.668,,
C&L05c,Stirling,2017-20,0.718,,
C&L05c,Stirling,2018-21,0.718,,
C&L05c,West Dunbartonshire,2010-14,0.768518519,,
C&L05c,West Dunbartonshire,2012-15,0.766666667,,
C&L05c,West Dunbartonshire,2013-16,0.703333333,,
C&L05c,West Dunbartonshire,2014-17,0.776666667,,
C&L05c,West Dunbartonshire,2015-18,0.746666667,,
C&L05c,West Dunbartonshire,2016-19,0.762333333,,
C&L05c,West Dunbartonshire,2017-20,0.692333333,,
C&L05c,West Dunbartonshire,2018-21,0.745666667,,
C&L05c,West Lothian,2010-14,0.631481481,,
C&L05c,West Lothian,2012-15,0.676666667,,
C&L05c,West Lothian,2013-16,0.713333333,,
C&L05c,West Lothian,2014-17,0.683333333,,
C&L05c,West Lothian,2015-18,0.603333333,,
C&L05c,West Lothian,2016-19,0.548,,
C&L05c,West Lothian,2017-20,0.561333333,,
C&L05c,West Lothian,2018-21,0.541333333,,
C&L05d,Aberdeen City,2010-14,0.654,,
C&L05d,Aberdeen City,2012-15,0.696666667,,
C&L05d,Aberdeen City,2013-16,0.696666667,,
C&L05d,Aberdeen City,2014-17,0.71,,
C&L05d,Aberdeen City,2015-18,0.713333333,,
C&L05d,Aberdeen City,2016-19,0.724,,
C&L05d,Aberdeen City,2017-20,0.714,,
C&L05d,Aberdeen City,2018-21,0.727333333,,
C&L05d,Aberdeenshire,2010-14,0.685,,
C&L05d,Aberdeenshire,2012-15,0.696666667,,
C&L05d,Aberdeenshire,2013-16,0.716666667,,
C&L05d,Aberdeenshire,2014-17,0.71,,
C&L05d,Aberdeenshire,2015-18,0.726666667,,
C&L05d,Aberdeenshire,2016-19,0.686,,
C&L05d,Aberdeenshire,2017-20,0.679333333,,
C&L05d,Aberdeenshire,2018-21,0.716,,
C&L05d,Angus,2010-14,0.763,,
C&L05d,Angus,2012-15,0.736666667,,
C&L05d,Angus,2013-16,0.75,,
C&L05d,Angus,2014-17,0.763333333,,
C&L05d,Angus,2015-18,0.776666667,,
C&L05d,Angus,2016-19,0.775,,
C&L05d,Angus,2017-20,0.755,,
C&L05d,Angus,2018-21,0.755,,
C&L05d,Argyll & Bute,2010-14,0.589666667,,
C&L05d,Argyll & Bute,2012-15,0.61,,
C&L05d,Argyll & Bute,2013-16,0.646666667,,
C&L05d,Argyll & Bute,2014-17,0.663333333,,
C&L05d,Argyll & Bute,2015-18,0.663333333,,
C&L05d,Argyll & Bute,2016-19,0.691,,
C&L05d,Argyll & Bute,2017-20,0.674333333,,
C&L05d,Argyll & Bute,2018-21,0.691,,
C&L05d,Clackmannanshire,2010-14,0.712333333,,
C&L05d,Clackmannanshire,2012-15,0.746666667,,
C&L05d,Clackmannanshire,2013-16,0.773333333,,
C&L05d,Clackmannanshire,2014-17,0.806666667,,
C&L05d,Clackmannanshire,2015-18,0.786666667,,
C&L05d,Clackmannanshire,2016-19,0.696666667,,
C&L05d,Clackmannanshire,2017-20,0.663333333,,
C&L05d,Clackmannanshire,2018-21,0.576666667,,
C&L05d,Dumfries & Galloway,2010-14,0.684,,
C&L05d,Dumfries & Galloway,2012-15,0.63,,
C&L05d,Dumfries & Galloway,2013-16,0.566666667,,
C&L05d,Dumfries & Galloway,2014-17,0.486666667,,
C&L05d,Dumfries & Galloway,2015-18,0.416666667,,
C&L05d,Dumfries & Galloway,2016-19,0.396666667,,
C&L05d,Dumfries & Galloway,2017-20,0.383333333,,
C&L05d,Dumfries & Galloway,2018-21,0.456666667,,
C&L05d,Dundee City,2010-14,0.757333333,,
C&L05d,Dundee City,2012-15,0.753333333,,
C&L05d,Dundee City,2013-16,0.77,,
C&L05d,Dundee City,2014-17,0.78,,
C&L05d,Dundee City,2015-18,0.753333333,,
C&L05d,Dundee City,2016-19,0.720666667,,
C&L05d,Dundee City,2017-20,0.704,,
C&L05d,Dundee City,2018-21,0.710666667,,
C&L05d,East Ayrshire,2010-14,0.756,,
C&L05d,East Ayrshire,2012-15,0.78,,
C&L05d,East Ayrshire,2013-16,0.763333333,,
C&L05d,East Ayrshire,2014-17,0.743333333,,
C&L05d,East Ayrshire,2015-18,0.723333333,,
C&L05d,East Ayrshire,2016-19,0.688,,
C&L05d,East Ayrshire,2017-20,0.671333333,,
C&L05d,East Ayrshire,2018-21,0.708,,
C&L05d,East Dunbartonshire,2010-14,0.805666667,,
C&L05d,East Dunbartonshire,2012-15,0.823333333,,
C&L05d,East Dunbartonshire,2013-16,0.773333333,,
C&L05d,East Dunbartonshire,2014-17,0.78,,
C&L05d,East Dunbartonshire,2015-18,0.736666667,,
C&L05d,East Dunbartonshire,2016-19,0.728666667,,
C&L05d,East Dunbartonshire,2017-20,0.728666667,,
C&L05d,East Dunbartonshire,2018-21,0.755333333,,
C&L05d,East Lothian,2010-14,0.872666667,,
C&L05d,East Lothian,2012-15,0.89,,
C&L05d,East Lothian,2013-16,0.84,,
C&L05d,East Lothian,2014-17,0.783333333,,
