Code,LocalAuthority,Year,Indicator,Numerator,Denominator
C&L01,Aberdeen City,2010-11,0.33,637,1922292
C&L01,Aberdeen City,2011-12,0.76,1554,2045051
C&L01,Aberdeen City,2012-13,3.64,7883,2163756
C&L01,Aberdeen City,2013-14,3.48,7726,2222588
C&L01,Aberdeen City,2014-15,3.02,7517,2487138
C&L01,Aberdeen City,2015-16,3.13,7977,2549135
C&L01,Aberdeen City,2016-17,3.37,8070,2396458
C&L01,Aberdeen City,2017-18,3.2,7977,2494247
C&L01,Aberdeen City,2018-19,3.56,7935,2229239
C&L01,Aberdeen City,2019-20,3.45,3950,1145072
C&L01,Aberdeen City,2020-21,27.68,7032,254040
C&L01,Aberdeen City,2021-22,4.8,6888,1434492
C&L02,Aberdeen City,2010-11,3.6,5695,1582483
C&L02,Aberdeen City,2011-12,2.47,3875,1570220
C&L02,Aberdeen City,2012-13,2.98,4413,1478728
C&L02,Aberdeen City,2013-14,2.46,4051,1647002
C&L02,Aberdeen City,2014-15,2.66,4060,1525986
C&L02,Aberdeen City,2015-16,3.57,3911,1094948
C&L02,Aberdeen City,2016-17,3.02,4463,1477706
C&L02,Aberdeen City,2017-18,2.82,4118,1461623
C&L02,Aberdeen City,2018-19,2.67,3824,1429729
C&L02,Aberdeen City,2019-20,2.17,3764,1736063
C&L02,Aberdeen City,2020-21,10.74,3225,300291
C&L02,Aberdeen City,2021-22,2.45,3300,1347180
C&L03,Aberdeen City,2010-11,5.02,3528,703201
C&L03,Aberdeen City,2011-12,2.72,2624,966093
C&L03,Aberdeen City,2012-13,4.11,3292,801684
C&L03,Aberdeen City,2013-14,2.31,2579,1114535
C&L03,Aberdeen City,2014-15,2.37,2548,1075225
C&L03,Aberdeen City,2015-16,1.85,2649,1429835
C&L03,Aberdeen City,2016-17,2.29,3143,1369758
C&L03,Aberdeen City,2017-18,3.85,3248,844045
C&L03,Aberdeen City,2018-19,3,2909,968414
C&L03,Aberdeen City,2019-20,2.79,3150,1130980
C&L03,Aberdeen City,2020-21,16.43,3111,189298
C&L03,Aberdeen City,2021-22,3.13,3722,1190854
C&L04,Aberdeen City,2010-11,21412.12,4649,217120
C&L04,Aberdeen City,2011-12,13868.98,3057,220420
C&L04,Aberdeen City,2012-13,15344.27,3452,224970
C&L04,Aberdeen City,2013-14,17228.02,3913,227130
C&L04,Aberdeen City,2014-15,18026.99,4128,228990
C&L04,Aberdeen City,2015-16,18415.45,4242,230350
C&L04,Aberdeen City,2016-17,17855.9,4104,229840
C&L04,Aberdeen City,2017-18,12465.03,2852,228800
C&L04,Aberdeen City,2018-19,11763.93,2677,227560
C&L04,Aberdeen City,2019-20,12918.18,2954,228670
C&L04,Aberdeen City,2020-21,12795.77,2931,229060
C&L04,Aberdeen City,2021-22,14281.32,3248,227430
C&L05a,Aberdeen City,2010-14,0.73,,
C&L05a,Aberdeen City,2012-15,0.71,,
C&L05a,Aberdeen City,2013-16,0.71,,
C&L05a,Aberdeen City,2014-17,0.74,,
C&L05a,Aberdeen City,2015-18,0.72,,
C&L05a,Aberdeen City,2016-19,0.73,,
C&L05a,Aberdeen City,2017-20,0.73,,
C&L05a,Aberdeen City,2018-21,0.72,,
C&L05a,Aberdeen City,2019-22,0.73,,
C&L05b,Aberdeen City,2010-14,0.87,,
C&L05b,Aberdeen City,2012-15,0.84,,
C&L05b,Aberdeen City,2013-16,0.83,,
C&L05b,Aberdeen City,2014-17,0.86,,
C&L05b,Aberdeen City,2015-18,0.88,,
C&L05b,Aberdeen City,2016-19,0.89,,
C&L05b,Aberdeen City,2017-20,0.88,,
C&L05b,Aberdeen City,2018-21,0.89,,
C&L05b,Aberdeen City,2019-22,0.89,,
C&L05c,Aberdeen City,2010-14,0.73,,
C&L05c,Aberdeen City,2012-15,0.71,,
C&L05c,Aberdeen City,2013-16,0.69,,
C&L05c,Aberdeen City,2014-17,0.68,,
C&L05c,Aberdeen City,2015-18,0.68,,
C&L05c,Aberdeen City,2016-19,0.67,,
C&L05c,Aberdeen City,2017-20,0.68,,
C&L05c,Aberdeen City,2018-21,0.7,,
C&L05c,Aberdeen City,2019-22,0.77,,
C&L05d,Aberdeen City,2010-14,0.65,,
C&L05d,Aberdeen City,2012-15,0.7,,
C&L05d,Aberdeen City,2013-16,0.7,,
C&L05d,Aberdeen City,2014-17,0.71,,
C&L05d,Aberdeen City,2015-18,0.71,,
C&L05d,Aberdeen City,2016-19,0.72,,
C&L05d,Aberdeen City,2017-20,0.71,,
C&L05d,Aberdeen City,2018-21,0.73,,
C&L05d,Aberdeen City,2019-22,0.74,,
CHN01,Aberdeen City,2010-11,4960.34,59028,11900
CHN01,Aberdeen City,2011-12,4880.22,58343,11955
CHN01,Aberdeen City,2012-13,4958.13,60747,12252
CHN01,Aberdeen City,2013-14,4867.01,61558,12648
CHN01,Aberdeen City,2014-15,5216.42,68043,13044
CHN01,Aberdeen City,2015-16,5071.59,67721,13353
CHN01,Aberdeen City,2016-17,4957.68,67940,13704
CHN01,Aberdeen City,2017-18,5161.53,71864,13923
CHN01,Aberdeen City,2018-19,5165.73,72315,13999
CHN01,Aberdeen City,2019-20,5367.01,74682,13915
CHN01,Aberdeen City,2020-21,5774.76,80633,13963
CHN01,Aberdeen City,2021-22,5907.7,83204,14084
CHN02,Aberdeen City,2010-11,7025.87,65720,9354
CHN02,Aberdeen City,2011-12,6574.22,60805,9249
CHN02,Aberdeen City,2012-13,6858.23,61971,9036
CHN02,Aberdeen City,2013-14,7068.67,62586,8854
CHN02,Aberdeen City,2014-15,7313.22,64722,8850
CHN02,Aberdeen City,2015-16,7458.24,65282,8753
CHN02,Aberdeen City,2016-17,7378.05,63857,8655
CHN02,Aberdeen City,2017-18,7272.53,63031,8667
CHN02,Aberdeen City,2018-19,7444.71,66444,8925
CHN02,Aberdeen City,2019-20,7712.06,70226,9106
CHN02,Aberdeen City,2020-21,7285.85,69915,9596
CHN02,Aberdeen City,2021-22,7113.04,71422,10041
CHN03,Aberdeen City,2010-11,2058.15,7574,3680
CHN03,Aberdeen City,2011-12,2185.71,7956,3640
CHN03,Aberdeen City,2012-13,2866.54,10589,3694
CHN03,Aberdeen City,2013-14,2672.49,10861,4064
CHN03,Aberdeen City,2014-15,3838.37,13845,3607
CHN03,Aberdeen City,2015-16,4654.16,16378,3519
CHN03,Aberdeen City,2016-17,5026.27,18562,3693
CHN03,Aberdeen City,2017-18,4540.15,15718,3462
CHN03,Aberdeen City,2018-19,4398.61,15769,3585
CHN03,Aberdeen City,2019-20,7315.83,26754,3657
CHN03,Aberdeen City,2020-21,10469.04,35333,3375
CHN03,Aberdeen City,2021-22,10203.61,35029,3433
CHN04,Aberdeen City,2011-12,0.47,,
CHN04,Aberdeen City,2012-13,0.48,,
CHN04,Aberdeen City,2013-14,0.49,,
CHN04,Aberdeen City,2014-15,0.52,,
CHN04,Aberdeen City,2015-16,0.55,,
CHN04,Aberdeen City,2016-17,0.57,,
CHN04,Aberdeen City,2017-18,0.58,,
CHN04,Aberdeen City,2018-19,0.58,,
CHN04,Aberdeen City,2019-20,0.6,,
CHN04,Aberdeen City,2020-21,0.63,,
CHN04,Aberdeen City,2021-22,0.7,,
CHN05,Aberdeen City,2011-12,0.27,,
CHN05,Aberdeen City,2012-13,0.25,,
CHN05,Aberdeen City,2013-14,0.27,,
CHN05,Aberdeen City,2014-15,0.3,,
CHN05,Aberdeen City,2015-16,0.32,,
CHN05,Aberdeen City,2016-17,0.32,,
CHN05,Aberdeen City,2017-18,0.32,,
CHN05,Aberdeen City,2018-19,0.31,,
CHN05,Aberdeen City,2019-20,0.36,,
CHN05,Aberdeen City,2020-21,0.37,,
CHN05,Aberdeen City,2021-22,0.39,,
CHN06,Aberdeen City,2011-12,0.16,,
CHN06,Aberdeen City,2012-13,0.24,,
CHN06,Aberdeen City,2013-14,0.22,,
CHN06,Aberdeen City,2014-15,0.22,,
CHN06,Aberdeen City,2015-16,0.33,,
CHN06,Aberdeen City,2016-17,0.3,,
CHN06,Aberdeen City,2017-18,0.29,,
CHN06,Aberdeen City,2018-19,0.32,,
CHN06,Aberdeen City,2019-20,0.37,,
CHN06,Aberdeen City,2020-21,0.43,,
CHN06,Aberdeen City,2021-22,0.48,,
CHN07,Aberdeen City,2011-12,0.05,,
CHN07,Aberdeen City,2012-13,0.05,,
CHN07,Aberdeen City,2013-14,0.08,,
CHN07,Aberdeen City,2014-15,0.07,,
CHN07,Aberdeen City,2015-16,0.14,,
CHN07,Aberdeen City,2016-17,0.09,,
CHN07,Aberdeen City,2017-18,0.1,,
CHN07,Aberdeen City,2018-19,0.09,,
CHN07,Aberdeen City,2019-20,0.14,,
CHN07,Aberdeen City,2020-21,0.17,,
CHN07,Aberdeen City,2021-22,0.13,,
CHN08a,Aberdeen City,2010-11,2914.49,8487,56
CHN08a,Aberdeen City,2011-12,2915.04,8337,55
CHN08a,Aberdeen City,2012-13,2882.87,8245,55
CHN08a,Aberdeen City,2013-14,2680.21,8641,62
CHN08a,Aberdeen City,2014-15,3040.71,9487,60
CHN08a,Aberdeen City,2015-16,3018.94,10361,66
CHN08a,Aberdeen City,2016-17,3139.42,11101,68
CHN08a,Aberdeen City,2017-18,3720.53,11995,62
CHN08a,Aberdeen City,2018-19,5921.19,15703,51
CHN08a,Aberdeen City,2019-20,3271.75,10378,61
CHN08a,Aberdeen City,2020-21,4084.01,12105,57
CHN08a,Aberdeen City,2021-22,4158.39,11893,55
CHN08b,Aberdeen City,2010-11,254.76,7763,586
CHN08b,Aberdeen City,2011-12,277.83,7946,550
CHN08b,Aberdeen City,2012-13,341.86,9795,551
CHN08b,Aberdeen City,2013-14,400.11,10715,515
CHN08b,Aberdeen City,2014-15,420.56,10694,489
CHN08b,Aberdeen City,2015-16,444.64,11260,487
CHN08b,Aberdeen City,2016-17,416.22,11298,522
CHN08b,Aberdeen City,2017-18,495.77,12555,487
CHN08b,Aberdeen City,2018-19,554.32,14153,491
CHN08b,Aberdeen City,2019-20,543.19,14236,504
CHN08b,Aberdeen City,2020-21,612.74,14593,458
CHN08b,Aberdeen City,2021-22,634.25,14017,425
CHN09,Aberdeen City,2010-11,0.91,,
CHN09,Aberdeen City,2011-12,0.91,,
CHN09,Aberdeen City,2012-13,0.91,,
CHN09,Aberdeen City,2013-14,0.89,,
CHN09,Aberdeen City,2014-15,0.89,,
CHN09,Aberdeen City,2015-16,0.88,,
CHN09,Aberdeen City,2016-17,0.88,,
CHN09,Aberdeen City,2017-18,0.89,,
CHN09,Aberdeen City,2018-19,0.91,,
CHN09,Aberdeen City,2019-20,0.89,,
CHN09,Aberdeen City,2020-21,0.89,,
CHN09,Aberdeen City,2021-22,0.89,,
CHN10,Aberdeen City,2010-14,0.73,,
CHN10,Aberdeen City,2012-15,0.71,,
CHN10,Aberdeen City,2013-16,0.69,,
CHN10,Aberdeen City,2014-17,0.69,,
CHN10,Aberdeen City,2015-18,0.67,,
CHN10,Aberdeen City,2016-19,0.67,,
CHN10,Aberdeen City,2017-20,0.68,,
CHN10,Aberdeen City,2018-21,0.7,,
CHN10,Aberdeen City,2019-22,0.71,,
CHN11,Aberdeen City,2011-12,0.89,,
CHN11,Aberdeen City,2012-13,0.91,,
CHN11,Aberdeen City,2013-14,0.92,,
CHN11,Aberdeen City,2014-15,0.91,,
CHN11,Aberdeen City,2015-16,0.91,,
CHN11,Aberdeen City,2016-17,0.91,,
CHN11,Aberdeen City,2017-18,0.92,,
CHN11,Aberdeen City,2018-19,0.94,,
CHN11,Aberdeen City,2019-20,0.9,,
CHN11,Aberdeen City,2020-21,0.95,,
CHN11,Aberdeen City,2021-22,0.94,,
CHN12a,Aberdeen City,2011-12,775.48,,
CHN12a,Aberdeen City,2012-13,764.3,,
CHN12a,Aberdeen City,2013-14,782.89,,
CHN12a,Aberdeen City,2014-15,808.36,,
CHN12a,Aberdeen City,2015-16,806.82,,
CHN12a,Aberdeen City,2016-17,821.06,,
CHN12a,Aberdeen City,2017-18,841.21,,
CHN12a,Aberdeen City,2018-19,827.5,,
CHN12a,Aberdeen City,2019-20,849.31,,
CHN12a,Aberdeen City,2020-21,866.19,,
CHN12a,Aberdeen City,2021-22,957.26,,
CHN12b,Aberdeen City,2011-12,367,,
CHN12b,Aberdeen City,2012-13,439,,
CHN12b,Aberdeen City,2013-14,430,,
CHN12b,Aberdeen City,2014-15,413,,
CHN12b,Aberdeen City,2015-16,510,,
CHN12b,Aberdeen City,2016-17,463,,
CHN12b,Aberdeen City,2017-18,447,,
CHN12b,Aberdeen City,2018-19,439,,
CHN12b,Aberdeen City,2019-20,511,,
CHN12b,Aberdeen City,2020-21,578,,
CHN12b,Aberdeen City,2021-22,571,,
CHN12c,Aberdeen City,2011-12,482,,
CHN12c,Aberdeen City,2012-13,478,,
CHN12c,Aberdeen City,2013-14,492,,
CHN12c,Aberdeen City,2014-15,538,,
CHN12c,Aberdeen City,2015-16,544,,
CHN12c,Aberdeen City,2016-17,613,,
CHN12c,Aberdeen City,2017-18,592,,
CHN12c,Aberdeen City,2018-19,603,,
CHN12c,Aberdeen City,2019-20,585,,
CHN12c,Aberdeen City,2020-21,616,,
CHN12c,Aberdeen City,2021-22,700,,
CHN12d,Aberdeen City,2011-12,615,,
CHN12d,Aberdeen City,2012-13,598,,
CHN12d,Aberdeen City,2013-14,686,,
CHN12d,Aberdeen City,2014-15,659,,
CHN12d,Aberdeen City,2015-16,695,,
CHN12d,Aberdeen City,2016-17,621,,
CHN12d,Aberdeen City,2017-18,795,,
CHN12d,Aberdeen City,2018-19,706,,
CHN12d,Aberdeen City,2019-20,722,,
CHN12d,Aberdeen City,2020-21,758,,
CHN12d,Aberdeen City,2021-22,833,,
CHN12e,Aberdeen City,2011-12,888,,
CHN12e,Aberdeen City,2012-13,826,,
CHN12e,Aberdeen City,2013-14,877,,
CHN12e,Aberdeen City,2014-15,929,,
CHN12e,Aberdeen City,2015-16,903,,
CHN12e,Aberdeen City,2016-17,953,,
CHN12e,Aberdeen City,2017-18,917,,
CHN12e,Aberdeen City,2018-19,861,,
CHN12e,Aberdeen City,2019-20,875,,
CHN12e,Aberdeen City,2020-21,879,,
CHN12e,Aberdeen City,2021-22,953,,
CHN12f,Aberdeen City,2011-12,1069,,
CHN12f,Aberdeen City,2012-13,1062,,
CHN12f,Aberdeen City,2013-14,1041,,
CHN12f,Aberdeen City,2014-15,1119,,
CHN12f,Aberdeen City,2015-16,1083,,
CHN12f,Aberdeen City,2016-17,1083,,
CHN12f,Aberdeen City,2017-18,1104,,
CHN12f,Aberdeen City,2018-19,1089,,
CHN12f,Aberdeen City,2019-20,1157,,
CHN12f,Aberdeen City,2020-21,1150,,
CHN12f,Aberdeen City,2021-22,1226,,
CHN13a,Aberdeen City,2018-19,0.71,,
CHN13a,Aberdeen City,2020-21,0.63,,
CHN13a,Aberdeen City,2021-22,0.69,,
CHN13b,Aberdeen City,2018-19,0.78,,
CHN13b,Aberdeen City,2020-21,0.72,,
CHN13b,Aberdeen City,2021-22,0.77,,
CHN14a,Aberdeen City,2018-19,24.11,,
CHN14a,Aberdeen City,2020-21,30.93,,
CHN14a,Aberdeen City,2021-22,21.16,,
CHN14b,Aberdeen City,2018-19,20.36,,
CHN14b,Aberdeen City,2020-21,27.96,,
CHN14b,Aberdeen City,2021-22,20.92,,
CHN17,Aberdeen City,2013-14,0.9,,
CHN17,Aberdeen City,2014-15,0.93,,
CHN17,Aberdeen City,2015-16,0.95,,
CHN17,Aberdeen City,2016-17,0.92,,
CHN17,Aberdeen City,2017-18,0.93,,
CHN17,Aberdeen City,2018-19,0.97,,
CHN17,Aberdeen City,2019-20,0.97,,
CHN17,Aberdeen City,2020-21,0.97,,
CHN17,Aberdeen City,2021-22,0.87,,
CHN18,Aberdeen City,2010-11,0.91,,
CHN18,Aberdeen City,2011-12,0.89,,
CHN18,Aberdeen City,2012-13,0.85,,
CHN18,Aberdeen City,2013-14,0.89,,
CHN18,Aberdeen City,2014-15,0.9,,
CHN18,Aberdeen City,2015-16,0.89,,
CHN18,Aberdeen City,2016-17,0.88,,
CHN18,Aberdeen City,2017-18,0.86,,
CHN18,Aberdeen City,2018-19,0.76,,
CHN18,Aberdeen City,2019-20,0.77,,
CHN18,Aberdeen City,2020-21,0.82,,
CHN18,Aberdeen City,2021-22,0.84,,
CHN19a,Aberdeen City,2010-11,0.93,,
CHN19a,Aberdeen City,2012-13,0.93,,
CHN19a,Aberdeen City,2014-15,0.94,,
CHN19a,Aberdeen City,2016-17,0.94,,
CHN19a,Aberdeen City,2018-19,0.93,,
CHN19a,Aberdeen City,2020-21,0.93,,
CHN19b,Aberdeen City,2010-11,0.84,,
CHN19b,Aberdeen City,2012-13,0.85,,
CHN19b,Aberdeen City,2014-15,0.87,,
CHN19b,Aberdeen City,2016-17,0.89,,
CHN19b,Aberdeen City,2018-19,0.88,,
CHN19b,Aberdeen City,2020-21,0.89,,
CHN20a,Aberdeen City,2010-11,62.09,,
CHN20a,Aberdeen City,2012-13,54,,
CHN20a,Aberdeen City,2014-15,40.7,,
CHN20a,Aberdeen City,2016-17,47.6,,
CHN20a,Aberdeen City,2018-19,52.94,,
CHN20b,Aberdeen City,2010-11,610.39,,
CHN20b,Aberdeen City,2012-13,465.59,,
CHN20b,Aberdeen City,2014-15,288.06,,
CHN20b,Aberdeen City,2016-17,252.4,,
CHN20b,Aberdeen City,2018-19,248.14,,
CHN20b,Aberdeen City,2020-21,76.54,,
CHN21,Aberdeen City,2015-16,0.89,,
CHN21,Aberdeen City,2016-17,0.89,,
CHN21,Aberdeen City,2017-18,0.9,,
CHN21,Aberdeen City,2018-19,0.9,,
CHN21,Aberdeen City,2019-20,0.9,,
CHN21,Aberdeen City,2020-21,0.89,,
CHN21,Aberdeen City,2021-22,0.91,,
CHN21,Aberdeen City,2022-23,0.93,,
CHN22,Aberdeen City,2012-13,0.04,,
CHN22,Aberdeen City,2013-14,0.07,,
CHN22,Aberdeen City,2014-15,0.11,,
CHN22,Aberdeen City,2015-16,0.06,,
CHN22,Aberdeen City,2016-17,0.05,,
CHN22,Aberdeen City,2017-18,0.03,,
CHN22,Aberdeen City,2018-19,0.06,,
CHN22,Aberdeen City,2019-20,0.03,,
CHN22,Aberdeen City,2020-21,0.02,,
CHN22,Aberdeen City,2021-22,0.18,,
CHN23,Aberdeen City,2010-11,0.27,,
CHN23,Aberdeen City,2011-12,0.27,,
CHN23,Aberdeen City,2012-13,0.29,,
CHN23,Aberdeen City,2013-14,0.26,,
CHN23,Aberdeen City,2014-15,0.25,,
CHN23,Aberdeen City,2015-16,0.24,,
CHN23,Aberdeen City,2016-17,0.28,,
CHN23,Aberdeen City,2017-18,0.22,,
CHN23,Aberdeen City,2018-19,0.25,,
CHN23,Aberdeen City,2019-20,0.2,,
CHN23,Aberdeen City,2020-21,0.21,,
CHN23,Aberdeen City,2021-22,0.19,,
CHN24,Aberdeen City,2014-15,0.19,,
CHN24,Aberdeen City,2015-16,0.2,,
CHN24,Aberdeen City,2016-17,0.21,,
CHN24,Aberdeen City,2017-18,0.22,,
CHN24,Aberdeen City,2018-19,0.21,,
CHN24,Aberdeen City,2019-20,0.21,,
CHN24,Aberdeen City,2020-21,0.18,,
CHN24,Aberdeen City,2021-22,0.2,,
CLIM01,Aberdeen City,2010-11,7.79,,
CLIM01,Aberdeen City,2011-12,7.2,,
CLIM01,Aberdeen City,2012-13,7.43,,
CLIM01,Aberdeen City,2013-14,7.03,,
CLIM01,Aberdeen City,2014-15,6.29,,
CLIM01,Aberdeen City,2015-16,6.04,,
CLIM01,Aberdeen City,2016-17,5.62,,
CLIM01,Aberdeen City,2017-18,5.44,,
CLIM01,Aberdeen City,2018-19,5.21,,
CLIM01,Aberdeen City,2019-20,5.3,,
CLIM01,Aberdeen City,2020-21,4.52,,
CLIM01,Aberdeen City,2021-22,4.97,,
CLIM02,Aberdeen City,2010-11,7.32,,
CLIM02,Aberdeen City,2011-12,6.75,,
CLIM02,Aberdeen City,2012-13,7,,
CLIM02,Aberdeen City,2013-14,6.58,,
CLIM02,Aberdeen City,2014-15,5.84,,
CLIM02,Aberdeen City,2015-16,5.6,,
CLIM02,Aberdeen City,2016-17,5.14,,
CLIM02,Aberdeen City,2017-18,4.94,,
CLIM02,Aberdeen City,2018-19,4.74,,
CLIM02,Aberdeen City,2019-20,4.86,,
CLIM02,Aberdeen City,2020-21,4.15,,
CLIM02,Aberdeen City,2021-22,4.6,,
CORP01,Aberdeen City,2010-11,0.06,30662,509568
CORP01,Aberdeen City,2011-12,0.06,30197,520554
CORP01,Aberdeen City,2012-13,0.04,21848,504465
CORP01,Aberdeen City,2013-14,0.05,25904,526860
CORP01,Aberdeen City,2014-15,0.04,23348,564607
CORP01,Aberdeen City,2015-16,0.05,26803,587396
CORP01,Aberdeen City,2016-17,0.04,25956,588822
CORP01,Aberdeen City,2017-18,0.05,29129,586167
CORP01,Aberdeen City,2018-19,0.04,21793,590063
CORP01,Aberdeen City,2019-20,0.03,23346,697583
CORP01,Aberdeen City,2020-21,0.04,24849,666458
CORP01,Aberdeen City,2021-22,0.03,20924,677292
CORP03b,Aberdeen City,2010-11,0.47,174,373
CORP03b,Aberdeen City,2011-12,0.45,194,432
CORP03b,Aberdeen City,2012-13,0.5,158,318
CORP03b,Aberdeen City,2013-14,0.47,144,306
CORP03b,Aberdeen City,2014-15,0.48,156,322
CORP03b,Aberdeen City,2015-16,0.49,145,295
CORP03b,Aberdeen City,2016-17,0.49,132,272
CORP03b,Aberdeen City,2017-18,0.65,161,249
CORP03b,Aberdeen City,2018-19,0.51,128,251
CORP03b,Aberdeen City,2019-20,0.6,176,295
CORP03b,Aberdeen City,2020-21,0.58,172,296
CORP03b,Aberdeen City,2021-22,0.58,185,319
CORP03b,Aberdeen City,2022-23,0.54,160,295
CORP03c,Aberdeen City,2015-16,0,14.84,14.87
CORP03c,Aberdeen City,2016-17,0,15.21,15.17
CORP03c,Aberdeen City,2017-18,0.02,13.83,13.6
CORP03c,Aberdeen City,2018-19,-0.01,16.04,16.13
CORP03c,Aberdeen City,2019-20,-0.06,16.56,17.49
CORP03c,Aberdeen City,2020-21,-0.06,16.71,17.64
CORP03c,Aberdeen City,2021-22,-0.04,16.67,17.29
CORP03c,Aberdeen City,2022-23,-0.06,18.15,19.27
CORP04,Aberdeen City,2010-11,12.96,1441115,111186
CORP04,Aberdeen City,2011-12,9.93,1109455,111759
CORP04,Aberdeen City,2012-13,9.9,1112608,112423
CORP04,Aberdeen City,2013-14,9.7,1097839,113214
CORP04,Aberdeen City,2014-15,9.06,1031509,113872
CORP04,Aberdeen City,2015-16,9.85,1129835,114712
CORP04,Aberdeen City,2016-17,8.32,966148,116173
CORP04,Aberdeen City,2017-18,7.92,931145,117636
CORP04,Aberdeen City,2018-19,7.2,854379,118711
CORP04,Aberdeen City,2019-20,7.28,875337,120221
CORP04,Aberdeen City,2020-21,7.19,872991,121381
CORP04,Aberdeen City,2021-22,7.25,891959,122963
CORP04,Aberdeen City,2022-23,6.78,841072,124025
CORP06a,Aberdeen City,2010-11,6.92,9353,1352
CORP06a,Aberdeen City,2011-12,6.74,9131,1355
CORP06a,Aberdeen City,2012-13,6.69,9041,1352
CORP06a,Aberdeen City,2013-14,6.7,8974,1339
CORP06a,Aberdeen City,2014-15,5.57,8416,1510
CORP06a,Aberdeen City,2015-16,5.67,8512,1502
CORP06a,Aberdeen City,2016-17,6.1,8972,1470
CORP06a,Aberdeen City,2017-18,4.83,8196,1696
CORP06a,Aberdeen City,2018-19,4.87,8151,1675
CORP06a,Aberdeen City,2019-20,5.37,8979,1672
CORP06a,Aberdeen City,2020-21,4.16,7185,1728
CORP06a,Aberdeen City,2021-22,5.56,9842,1770
CORP06a,Aberdeen City,2022-23,6.51,11581,1778
CORP06b,Aberdeen City,2010-11,15.91,73603,4627
CORP06b,Aberdeen City,2011-12,13.05,58006,4445
CORP06b,Aberdeen City,2012-13,13.37,60978,4561
CORP06b,Aberdeen City,2013-14,12.69,52454,4134
CORP06b,Aberdeen City,2014-15,11.24,49152,4373
CORP06b,Aberdeen City,2015-16,11.97,54354,4542
CORP06b,Aberdeen City,2016-17,11.6,54563,4702
CORP06b,Aberdeen City,2017-18,11.65,59668,5122
CORP06b,Aberdeen City,2018-19,11.87,58310,4913
CORP06b,Aberdeen City,2019-20,11.3,54417,4816
CORP06b,Aberdeen City,2020-21,10.32,50010,4845
CORP06b,Aberdeen City,2021-22,13.85,68479,4943
CORP06b,Aberdeen City,2022-23,15.22,76834,5048
CORP07,Aberdeen City,2010-11,0.93,93663805,100348235
CORP07,Aberdeen City,2011-12,0.94,94788171,101169508
CORP07,Aberdeen City,2012-13,0.94,96918213,102898481
CORP07,Aberdeen City,2013-14,0.94,98353855,105003266
CORP07,Aberdeen City,2014-15,0.95,101033059,106916029
CORP07,Aberdeen City,2015-16,0.95,101675383,107531934
CORP07,Aberdeen City,2016-17,0.95,101042828,106189619
CORP07,Aberdeen City,2017-18,0.95,107142265,112827839
CORP07,Aberdeen City,2018-19,0.95,110800363,117139771
CORP07,Aberdeen City,2019-20,0.94,117031098,125062736
CORP07,Aberdeen City,2020-21,0.92,119395807,129975737
CORP07,Aberdeen City,2021-22,0.93,122434102,131942512.4
CORP07,Aberdeen City,2022-23,0.94,128715225.2,136591128.7
CORP08,Aberdeen City,2010-11,0.84,78036,92907
CORP08,Aberdeen City,2011-12,0.95,83730,88025
CORP08,Aberdeen City,2012-13,0.99,178163,180294
CORP08,Aberdeen City,2013-14,0.99,163494,164934
CORP08,Aberdeen City,2014-15,0.99,15824,16017
CORP08,Aberdeen City,2015-16,0.98,172608,176063
CORP08,Aberdeen City,2016-17,0.97,149136,153413
CORP08,Aberdeen City,2017-18,0.96,126630,131960
CORP08,Aberdeen City,2018-19,0.8,139545,173372
CORP08,Aberdeen City,2019-20,0.76,134987,177385
CORP08,Aberdeen City,2020-21,0.87,133565,153263
CORP08,Aberdeen City,2021-22,0.85,171834,201581
CORP08,Aberdeen City,2022-23,0.88,175525,200604
CORP11,Aberdeen City,2013-14,0.85,768438,899841
CORP11,Aberdeen City,2014-15,1,1032457,1031244
CORP11,Aberdeen City,2015-16,1.01,912745,899841
CORP11,Aberdeen City,2016-17,1.02,942356,920600
CORP11,Aberdeen City,2017-18,0.97,876674,905097
CORP11,Aberdeen City,2018-19,0.97,892923,922903
CORP11,Aberdeen City,2019-20,1,923978,924459
CORP11,Aberdeen City,2020-21,1.02,1585648,1558692
CORP11,Aberdeen City,2021-22,1.3,1381034,1063817
CORP11,Aberdeen City,2022-23,1.42,1614435,1138714
CORP12,Aberdeen City,2017-18,0.83,1650946,1984176
CORP12,Aberdeen City,2018-19,0.96,1807303,1889001
CORP12,Aberdeen City,2019-20,0.91,1789513,1972328
CORP12,Aberdeen City,2020-21,0.86,2153193,2495243
CORP12,Aberdeen City,2021-22,0.88,2281089,2585277.21
CORP12,Aberdeen City,2022-23,0.84,2344219,2792813
CORP-ASSET01,Aberdeen City,2010-11,0.82,261,320
CORP-ASSET01,Aberdeen City,2011-12,0.81,246,302
CORP-ASSET01,Aberdeen City,2012-13,0.81,250,309
CORP-ASSET01,Aberdeen City,2013-14,0.8,246,309
CORP-ASSET01,Aberdeen City,2014-15,0.76,232,307
CORP-ASSET01,Aberdeen City,2015-16,0.75,225,299
CORP-ASSET01,Aberdeen City,2016-17,0.73,214,294
CORP-ASSET01,Aberdeen City,2017-18,0.74,213,287
CORP-ASSET01,Aberdeen City,2018-19,0.75,214,284
CORP-ASSET01,Aberdeen City,2019-20,0.75,210,279
CORP-ASSET01,Aberdeen City,2020-21,0.75,208,277
CORP-ASSET01,Aberdeen City,2021-22,0.76,211,278
CORP-ASSET01,Aberdeen City,2022-23,0.77,209,270
