Code,LocalAuthority,Year,Indicator,Numerator,Denominator
CHN12b,Scottish Borders,2011-12,376,,
CHN12b,Scottish Borders,2012-13,358,,
CHN12b,Scottish Borders,2013-14,443,,
CHN12b,Scottish Borders,2014-15,522,,
CHN12b,Scottish Borders,2015-16,493,,
CHN12b,Scottish Borders,2016-17,417,,
CHN12b,Scottish Borders,2017-18,579,,
CHN12b,Scottish Borders,2018-19,440,,
CHN12b,Scottish Borders,2019-20,432,,
CHN12b,Scottish Borders,2020-21,491,,
CHN12b,Scottish Borders,2021-22,540,,
CHN12b,Scottish Borders,2022-23,498,,
CHN12b,Scottish Borders,2023-24,530,,
CHN12b,South Ayrshire,2011-12,619,,
CHN12b,South Ayrshire,2012-13,480,,
CHN12b,South Ayrshire,2013-14,546,,
CHN12b,South Ayrshire,2014-15,610,,
CHN12b,South Ayrshire,2015-16,633,,
CHN12b,South Ayrshire,2016-17,690,,
CHN12b,South Ayrshire,2017-18,683,,
CHN12b,South Ayrshire,2018-19,634,,
CHN12b,South Ayrshire,2019-20,611,,
CHN12b,South Ayrshire,2020-21,736,,
CHN12b,South Ayrshire,2021-22,637,,
CHN12b,South Ayrshire,2022-23,663,,
CHN12b,South Ayrshire,2023-24,614,,
CHN12b,South Lanarkshire,2011-12,457,,
CHN12b,South Lanarkshire,2012-13,453,,
CHN12b,South Lanarkshire,2013-14,514,,
CHN12b,South Lanarkshire,2014-15,521,,
CHN12b,South Lanarkshire,2015-16,553,,
CHN12b,South Lanarkshire,2016-17,622,,
CHN12b,South Lanarkshire,2017-18,605,,
CHN12b,South Lanarkshire,2018-19,631,,
CHN12b,South Lanarkshire,2019-20,665,,
CHN12b,South Lanarkshire,2020-21,664,,
CHN12b,South Lanarkshire,2021-22,687,,
CHN12b,South Lanarkshire,2022-23,724,,
CHN12b,South Lanarkshire,2023-24,649,,
CHN12b,Stirling,2011-12,436,,
CHN12b,Stirling,2012-13,349,,
CHN12b,Stirling,2013-14,383,,
CHN12b,Stirling,2014-15,430,,
CHN12b,Stirling,2015-16,543,,
CHN12b,Stirling,2016-17,652,,
CHN12b,Stirling,2017-18,571,,
CHN12b,Stirling,2018-19,609,,
CHN12b,Stirling,2019-20,609,,
CHN12b,Stirling,2020-21,628,,
CHN12b,Stirling,2021-22,593,,
CHN12b,Stirling,2022-23,583,,
CHN12b,Stirling,2023-24,545,,
CHN12b,West Dunbartonshire,2011-12,552,,
CHN12b,West Dunbartonshire,2012-13,519,,
CHN12b,West Dunbartonshire,2013-14,646,,
CHN12b,West Dunbartonshire,2014-15,647,,
CHN12b,West Dunbartonshire,2015-16,634,,
CHN12b,West Dunbartonshire,2016-17,704,,
CHN12b,West Dunbartonshire,2017-18,669,,
CHN12b,West Dunbartonshire,2018-19,616,,
CHN12b,West Dunbartonshire,2019-20,636,,
CHN12b,West Dunbartonshire,2020-21,662,,
CHN12b,West Dunbartonshire,2021-22,716,,
CHN12b,West Dunbartonshire,2022-23,654,,
CHN12b,West Dunbartonshire,2023-24,643,,
CHN12b,West Lothian,2011-12,475,,
CHN12b,West Lothian,2012-13,486,,
CHN12b,West Lothian,2013-14,506,,
CHN12b,West Lothian,2014-15,585,,
CHN12b,West Lothian,2015-16,691,,
CHN12b,West Lothian,2016-17,690,,
CHN12b,West Lothian,2017-18,671,,
CHN12b,West Lothian,2018-19,654,,
CHN12b,West Lothian,2019-20,685,,
CHN12b,West Lothian,2020-21,688,,
CHN12b,West Lothian,2021-22,756,,
CHN12b,West Lothian,2022-23,679,,
CHN12b,West Lothian,2023-24,676,,
CHN12c,Aberdeen City,2011-12,482,,
CHN12c,Aberdeen City,2012-13,478,,
CHN12c,Aberdeen City,2013-14,492,,
CHN12c,Aberdeen City,2014-15,538,,
CHN12c,Aberdeen City,2015-16,544,,
CHN12c,Aberdeen City,2016-17,613,,
CHN12c,Aberdeen City,2017-18,592,,
CHN12c,Aberdeen City,2018-19,603,,
CHN12c,Aberdeen City,2019-20,581,,
CHN12c,Aberdeen City,2020-21,606,,
CHN12c,Aberdeen City,2021-22,694,,
CHN12c,Aberdeen City,2022-23,580,,
CHN12c,Aberdeen City,2023-24,612,,
CHN12c,Aberdeenshire,2011-12,415,,
CHN12c,Aberdeenshire,2012-13,452,,
CHN12c,Aberdeenshire,2013-14,497,,
CHN12c,Aberdeenshire,2014-15,476,,
CHN12c,Aberdeenshire,2015-16,490,,
CHN12c,Aberdeenshire,2016-17,626,,
CHN12c,Aberdeenshire,2017-18,633,,
CHN12c,Aberdeenshire,2018-19,558,,
CHN12c,Aberdeenshire,2019-20,579,,
CHN12c,Aberdeenshire,2020-21,649,,
CHN12c,Aberdeenshire,2021-22,650,,
CHN12c,Aberdeenshire,2022-23,636,,
CHN12c,Aberdeenshire,2023-24,681,,
CHN12c,Angus,2011-12,575,,
CHN12c,Angus,2012-13,573,,
CHN12c,Angus,2013-14,593,,
CHN12c,Angus,2014-15,645,,
CHN12c,Angus,2015-16,647,,
CHN12c,Angus,2016-17,616,,
CHN12c,Angus,2017-18,663,,
CHN12c,Angus,2018-19,653,,
CHN12c,Angus,2019-20,564,,
CHN12c,Angus,2020-21,722,,
CHN12c,Angus,2021-22,686,,
CHN12c,Angus,2022-23,647,,
CHN12c,Angus,2023-24,602,,
CHN12c,Argyll & Bute,2011-12,694,,
CHN12c,Argyll & Bute,2012-13,625,,
CHN12c,Argyll & Bute,2013-14,656,,
CHN12c,Argyll & Bute,2014-15,783,,
CHN12c,Argyll & Bute,2015-16,725,,
CHN12c,Argyll & Bute,2016-17,761,,
CHN12c,Argyll & Bute,2017-18,741,,
CHN12c,Argyll & Bute,2018-19,726,,
CHN12c,Argyll & Bute,2019-20,718,,
CHN12c,Argyll & Bute,2020-21,688,,
CHN12c,Argyll & Bute,2021-22,768,,
CHN12c,Argyll & Bute,2022-23,729,,
CHN12c,Argyll & Bute,2023-24,723,,
CHN12c,Clackmannanshire,2011-12,608,,
CHN12c,Clackmannanshire,2012-13,669,,
CHN12c,Clackmannanshire,2013-14,670,,
CHN12c,Clackmannanshire,2014-15,690,,
CHN12c,Clackmannanshire,2015-16,840,,
CHN12c,Clackmannanshire,2016-17,778,,
CHN12c,Clackmannanshire,2017-18,702,,
CHN12c,Clackmannanshire,2018-19,749,,
CHN12c,Clackmannanshire,2019-20,679,,
CHN12c,Clackmannanshire,2020-21,818,,
CHN12c,Clackmannanshire,2021-22,849,,
CHN12c,Clackmannanshire,2022-23,803,,
CHN12c,Clackmannanshire,2023-24,705,,
CHN12c,Dumfries & Galloway,2011-12,601,,
CHN12c,Dumfries & Galloway,2012-13,707,,
CHN12c,Dumfries & Galloway,2013-14,676,,
CHN12c,Dumfries & Galloway,2014-15,747,,
CHN12c,Dumfries & Galloway,2015-16,705,,
CHN12c,Dumfries & Galloway,2016-17,779,,
CHN12c,Dumfries & Galloway,2017-18,698,,
CHN12c,Dumfries & Galloway,2018-19,727,,
CHN12c,Dumfries & Galloway,2019-20,711,,
CHN12c,Dumfries & Galloway,2020-21,811,,
CHN12c,Dumfries & Galloway,2021-22,735,,
CHN12c,Dumfries & Galloway,2022-23,692,,
CHN12c,Dumfries & Galloway,2023-24,688,,
CHN12c,Dundee City,2011-12,572,,
CHN12c,Dundee City,2012-13,663,,
CHN12c,Dundee City,2013-14,685,,
CHN12c,Dundee City,2014-15,683,,
CHN12c,Dundee City,2015-16,690,,
CHN12c,Dundee City,2016-17,713,,
CHN12c,Dundee City,2017-18,613,,
CHN12c,Dundee City,2018-19,704,,
CHN12c,Dundee City,2019-20,654,,
CHN12c,Dundee City,2020-21,649,,
CHN12c,Dundee City,2021-22,649,,
CHN12c,Dundee City,2022-23,704,,
CHN12c,Dundee City,2023-24,658,,
CHN12c,East Ayrshire,2011-12,591,,
CHN12c,East Ayrshire,2012-13,727,,
CHN12c,East Ayrshire,2013-14,720,,
CHN12c,East Ayrshire,2014-15,741,,
CHN12c,East Ayrshire,2015-16,773,,
CHN12c,East Ayrshire,2016-17,726,,
CHN12c,East Ayrshire,2017-18,771,,
CHN12c,East Ayrshire,2018-19,756,,
CHN12c,East Ayrshire,2019-20,787,,
CHN12c,East Ayrshire,2020-21,853,,
CHN12c,East Ayrshire,2021-22,888,,
CHN12c,East Ayrshire,2022-23,785,,
CHN12c,East Ayrshire,2023-24,809,,
CHN12c,East Dunbartonshire,2011-12,764,,
CHN12c,East Dunbartonshire,2012-13,857,,
CHN12c,East Dunbartonshire,2013-14,848,,
CHN12c,East Dunbartonshire,2014-15,936,,
CHN12c,East Dunbartonshire,2015-16,973,,
CHN12c,East Dunbartonshire,2016-17,1072,,
CHN12c,East Dunbartonshire,2017-18,1012,,
CHN12c,East Dunbartonshire,2018-19,1063,,
CHN12c,East Dunbartonshire,2019-20,1117,,
CHN12c,East Dunbartonshire,2020-21,1117,,
CHN12c,East Dunbartonshire,2021-22,1038,,
CHN12c,East Dunbartonshire,2022-23,1017,,
CHN12c,East Dunbartonshire,2023-24,1062,,
CHN12c,East Lothian,2011-12,545,,
CHN12c,East Lothian,2012-13,536,,
CHN12c,East Lothian,2013-14,624,,
CHN12c,East Lothian,2014-15,577,,
CHN12c,East Lothian,2015-16,660,,
CHN12c,East Lothian,2016-17,699,,
CHN12c,East Lothian,2017-18,731,,
CHN12c,East Lothian,2018-19,644,,
CHN12c,East Lothian,2019-20,624,,
CHN12c,East Lothian,2020-21,787,,
CHN12c,East Lothian,2021-22,735,,
CHN12c,East Lothian,2022-23,697,,
CHN12c,East Lothian,2023-24,671,,
CHN12c,East Renfrewshire,2011-12,877,,
CHN12c,East Renfrewshire,2012-13,909,,
CHN12c,East Renfrewshire,2013-14,1030,,
CHN12c,East Renfrewshire,2014-15,1155,,
CHN12c,East Renfrewshire,2015-16,1160,,
CHN12c,East Renfrewshire,2016-17,1220,,
CHN12c,East Renfrewshire,2017-18,1139,,
CHN12c,East Renfrewshire,2018-19,1090,,
CHN12c,East Renfrewshire,2019-20,1128,,
CHN12c,East Renfrewshire,2020-21,1152,,
CHN12c,East Renfrewshire,2021-22,1245,,
CHN12c,East Renfrewshire,2022-23,1158,,
CHN12c,East Renfrewshire,2023-24,1214,,
CHN12c,Edinburgh City,2011-12,553,,
CHN12c,Edinburgh City,2012-13,571,,
CHN12c,Edinburgh City,2013-14,610,,
CHN12c,Edinburgh City,2014-15,645,,
CHN12c,Edinburgh City,2015-16,684,,
CHN12c,Edinburgh City,2016-17,671,,
CHN12c,Edinburgh City,2017-18,688,,
CHN12c,Edinburgh City,2018-19,711,,
CHN12c,Edinburgh City,2019-20,696,,
CHN12c,Edinburgh City,2020-21,759,,
CHN12c,Edinburgh City,2021-22,765,,
CHN12c,Edinburgh City,2022-23,729,,
CHN12c,Edinburgh City,2023-24,765,,
CHN12c,Eilean Siar,2011-12,807,,
CHN12c,Eilean Siar,2012-13,791,,
CHN12c,Eilean Siar,2013-14,859,,
CHN12c,Eilean Siar,2015-16,1014,,
CHN12c,Eilean Siar,2016-17,885,,
CHN12c,Eilean Siar,2017-18,838,,
CHN12c,Eilean Siar,2018-19,947,,
CHN12c,Eilean Siar,2019-20,812,,
CHN12c,Eilean Siar,2020-21,960,,
CHN12c,Eilean Siar,2021-22,818,,
CHN12c,Eilean Siar,2022-23,765,,
CHN12c,Eilean Siar,2023-24,817,,
CHN12c,Falkirk,2011-12,558,,
CHN12c,Falkirk,2012-13,630,,
CHN12c,Falkirk,2013-14,609,,
CHN12c,Falkirk,2014-15,647,,
CHN12c,Falkirk,2015-16,722,,
CHN12c,Falkirk,2016-17,715,,
CHN12c,Falkirk,2017-18,788,,
CHN12c,Falkirk,2018-19,748,,
CHN12c,Falkirk,2019-20,816,,
CHN12c,Falkirk,2020-21,794,,
CHN12c,Falkirk,2021-22,826,,
CHN12c,Falkirk,2022-23,811,,
CHN12c,Falkirk,2023-24,821,,
CHN12c,Fife,2011-12,572,,
CHN12c,Fife,2012-13,606,,
CHN12c,Fife,2013-14,643,,
CHN12c,Fife,2014-15,666,,
CHN12c,Fife,2015-16,675,,
CHN12c,Fife,2016-17,653,,
CHN12c,Fife,2017-18,698,,
CHN12c,Fife,2018-19,679,,
CHN12c,Fife,2019-20,690,,
CHN12c,Fife,2020-21,730,,
CHN12c,Fife,2021-22,735,,
CHN12c,Fife,2022-23,682,,
CHN12c,Fife,2023-24,648,,
CHN12c,Glasgow City,2011-12,634,,
CHN12c,Glasgow City,2012-13,675,,
CHN12c,Glasgow City,2013-14,770,,
CHN12c,Glasgow City,2014-15,770,,
CHN12c,Glasgow City,2015-16,773,,
CHN12c,Glasgow City,2016-17,787,,
CHN12c,Glasgow City,2017-18,789,,
CHN12c,Glasgow City,2018-19,789,,
CHN12c,Glasgow City,2019-20,804,,
CHN12c,Glasgow City,2020-21,918,,
CHN12c,Glasgow City,2021-22,892,,
CHN12c,Glasgow City,2022-23,892,,
CHN12c,Glasgow City,2023-24,897,,
CHN12c,Highland,2011-12,637,,
CHN12c,Highland,2012-13,637,,
CHN12c,Highland,2013-14,621,,
CHN12c,Highland,2014-15,644,,
CHN12c,Highland,2015-16,641,,
CHN12c,Highland,2016-17,633,,
CHN12c,Highland,2017-18,683,,
CHN12c,Highland,2018-19,580,,
CHN12c,Highland,2019-20,702,,
CHN12c,Highland,2020-21,682,,
CHN12c,Highland,2021-22,666,,
CHN12c,Highland,2022-23,673,,
CHN12c,Highland,2023-24,695,,
CHN12c,Inverclyde,2011-12,746,,
CHN12c,Inverclyde,2012-13,716,,
CHN12c,Inverclyde,2013-14,677,,
CHN12c,Inverclyde,2014-15,813,,
CHN12c,Inverclyde,2015-16,843,,
CHN12c,Inverclyde,2016-17,925,,
CHN12c,Inverclyde,2017-18,766,,
CHN12c,Inverclyde,2018-19,833,,
CHN12c,Inverclyde,2019-20,828,,
CHN12c,Inverclyde,2020-21,909,,
CHN12c,Inverclyde,2021-22,970,,
CHN12c,Inverclyde,2022-23,717,,
CHN12c,Inverclyde,2023-24,829,,
CHN12c,Midlothian,2011-12,541,,
CHN12c,Midlothian,2012-13,541,,
CHN12c,Midlothian,2013-14,537,,
CHN12c,Midlothian,2014-15,577,,
CHN12c,Midlothian,2015-16,698,,
CHN12c,Midlothian,2016-17,719,,
CHN12c,Midlothian,2017-18,701,,
CHN12c,Midlothian,2018-19,666,,
CHN12c,Midlothian,2019-20,678,,
CHN12c,Midlothian,2020-21,677,,
CHN12c,Midlothian,2021-22,724,,
CHN12c,Midlothian,2022-23,691,,
CHN12c,Midlothian,2023-24,657,,
CHN12c,Moray,2011-12,592,,
CHN12c,Moray,2012-13,664,,
CHN12c,Moray,2013-14,782,,
CHN12c,Moray,2014-15,693,,
CHN12c,Moray,2015-16,818,,
CHN12c,Moray,2016-17,711,,
CHN12c,Moray,2017-18,702,,
CHN12c,Moray,2018-19,573,,
CHN12c,Moray,2019-20,687,,
CHN12c,Moray,2020-21,635,,
CHN12c,Moray,2021-22,637,,
CHN12c,Moray,2022-23,581,,
CHN12c,Moray,2023-24,620,,
CHN12c,North Ayrshire,2011-12,560,,
CHN12c,North Ayrshire,2012-13,625,,
CHN12c,North Ayrshire,2013-14,733,,
CHN12c,North Ayrshire,2014-15,720,,
CHN12c,North Ayrshire,2015-16,719,,
CHN12c,North Ayrshire,2016-17,803,,
CHN12c,North Ayrshire,2017-18,837,,
CHN12c,North Ayrshire,2018-19,781,,
CHN12c,North Ayrshire,2019-20,814,,
CHN12c,North Ayrshire,2020-21,838,,
CHN12c,North Ayrshire,2021-22,825,,
CHN12c,North Ayrshire,2022-23,937,,
CHN12c,North Ayrshire,2023-24,801,,
CHN12c,North Lanarkshire,2011-12,659,,
CHN12c,North Lanarkshire,2012-13,683,,
CHN12c,North Lanarkshire,2013-14,744,,
CHN12c,North Lanarkshire,2014-15,763,,
CHN12c,North Lanarkshire,2015-16,805,,
CHN12c,North Lanarkshire,2016-17,791,,
CHN12c,North Lanarkshire,2017-18,828,,
CHN12c,North Lanarkshire,2018-19,791,,
CHN12c,North Lanarkshire,2019-20,818,,
CHN12c,North Lanarkshire,2020-21,845,,
CHN12c,North Lanarkshire,2021-22,859,,
CHN12c,North Lanarkshire,2022-23,863,,
CHN12c,North Lanarkshire,2023-24,778,,
CHN12c,Orkney Islands,2011-12,903,,
CHN12c,Orkney Islands,2012-13,686,,
CHN12c,Orkney Islands,2013-14,829,,
CHN12c,Orkney Islands,2014-15,1026,,
CHN12c,Orkney Islands,2015-16,886,,
CHN12c,Orkney Islands,2016-17,998,,
CHN12c,Orkney Islands,2017-18,868,,
CHN12c,Orkney Islands,2018-19,895,,
CHN12c,Orkney Islands,2019-20,640,,
CHN12c,Orkney Islands,2020-21,1064,,
CHN12c,Orkney Islands,2021-22,768,,
CHN12c,Orkney Islands,2022-23,775,,
CHN12c,Orkney Islands,2023-24,827,,
CHN12c,Perth & Kinross,2011-12,635,,
CHN12c,Perth & Kinross,2012-13,590,,
CHN12c,Perth & Kinross,2013-14,605,,
CHN12c,Perth & Kinross,2014-15,758,,
CHN12c,Perth & Kinross,2015-16,746,,
CHN12c,Perth & Kinross,2016-17,658,,
CHN12c,Perth & Kinross,2017-18,648,,
CHN12c,Perth & Kinross,2018-19,617,,
CHN12c,Perth & Kinross,2019-20,625,,
CHN12c,Perth & Kinross,2020-21,720,,
CHN12c,Perth & Kinross,2021-22,713,,
CHN12c,Perth & Kinross,2022-23,658,,
CHN12c,Perth & Kinross,2023-24,645,,
CHN12c,Renfrewshire,2011-12,616,,
CHN12c,Renfrewshire,2012-13,659,,
CHN12c,Renfrewshire,2013-14,714,,
CHN12c,Renfrewshire,2014-15,689,,
CHN12c,Renfrewshire,2015-16,714,,
CHN12c,Renfrewshire,2016-17,828,,
CHN12c,Renfrewshire,2017-18,782,,
CHN12c,Renfrewshire,2018-19,817,,
CHN12c,Renfrewshire,2019-20,761,,
CHN12c,Renfrewshire,2020-21,883,,
CHN12c,Renfrewshire,2021-22,851,,
CHN12c,Renfrewshire,2022-23,838,,
CHN12c,Renfrewshire,2023-24,741,,
CHN12c,Scottish Borders,2011-12,625,,
CHN12c,Scottish Borders,2012-13,572,,
CHN12c,Scottish Borders,2013-14,581,,
CHN12c,Scottish Borders,2014-15,780,,
CHN12c,Scottish Borders,2015-16,655,,
CHN12c,Scottish Borders,2016-17,740,,
CHN12c,Scottish Borders,2017-18,619,,
CHN12c,Scottish Borders,2018-19,665,,
CHN12c,Scottish Borders,2019-20,694,,
CHN12c,Scottish Borders,2020-21,807,,
CHN12c,Scottish Borders,2021-22,814,,
CHN12c,Scottish Borders,2022-23,723,,
CHN12c,Scottish Borders,2023-24,674,,
CHN12c,Shetland Islands,2011-12,739,,
CHN12c,Shetland Islands,2012-13,942,,
CHN12c,Shetland Islands,2013-14,449,,
CHN12c,Shetland Islands,2015-16,1180,,
CHN12c,Shetland Islands,2016-17,618,,
CHN12c,Shetland Islands,2017-18,1076,,
CHN12c,Shetland Islands,2018-19,470,,
CHN12c,Shetland Islands,2019-20,891,,
CHN12c,Shetland Islands,2020-21,1355,,
CHN12c,Shetland Islands,2021-22,1012,,
CHN12c,Shetland Islands,2022-23,1127,,
CHN12c,Shetland Islands,2023-24,984,,
CHN12c,South Ayrshire,2011-12,754,,
CHN12c,South Ayrshire,2012-13,723,,
CHN12c,South Ayrshire,2013-14,782,,
CHN12c,South Ayrshire,2014-15,802,,
CHN12c,South Ayrshire,2015-16,808,,
CHN12c,South Ayrshire,2016-17,851,,
CHN12c,South Ayrshire,2017-18,797,,
CHN12c,South Ayrshire,2018-19,837,,
CHN12c,South Ayrshire,2019-20,880,,
CHN12c,South Ayrshire,2020-21,906,,
CHN12c,South Ayrshire,2021-22,945,,
CHN12c,South Ayrshire,2022-23,927,,
CHN12c,South Ayrshire,2023-24,806,,
CHN12c,South Lanarkshire,2011-12,662,,
CHN12c,South Lanarkshire,2012-13,600,,
CHN12c,South Lanarkshire,2013-14,684,,
CHN12c,South Lanarkshire,2014-15,709,,
CHN12c,South Lanarkshire,2015-16,730,,
CHN12c,South Lanarkshire,2016-17,787,,
CHN12c,South Lanarkshire,2017-18,794,,
CHN12c,South Lanarkshire,2018-19,778,,
CHN12c,South Lanarkshire,2019-20,780,,
CHN12c,South Lanarkshire,2020-21,842,,
CHN12c,South Lanarkshire,2021-22,885,,
CHN12c,South Lanarkshire,2022-23,875,,
CHN12c,South Lanarkshire,2023-24,848,,
CHN12c,Stirling,2011-12,625,,
CHN12c,Stirling,2012-13,630,,
CHN12c,Stirling,2013-14,663,,
CHN12c,Stirling,2014-15,715,,
CHN12c,Stirling,2015-16,754,,
CHN12c,Stirling,2016-17,645,,
CHN12c,Stirling,2017-18,746,,
CHN12c,Stirling,2018-19,769,,
CHN12c,Stirling,2019-20,708,,
CHN12c,Stirling,2020-21,785,,
CHN12c,Stirling,2021-22,918,,
CHN12c,Stirling,2022-23,716,,
CHN12c,Stirling,2023-24,727,,
CHN12c,West Dunbartonshire,2011-12,680,,
CHN12c,West Dunbartonshire,2012-13,722,,
CHN12c,West Dunbartonshire,2013-14,763,,
CHN12c,West Dunbartonshire,2014-15,779,,
CHN12c,West Dunbartonshire,2015-16,814,,
CHN12c,West Dunbartonshire,2016-17,858,,
CHN12c,West Dunbartonshire,2017-18,772,,
CHN12c,West Dunbartonshire,2018-19,774,,
CHN12c,West Dunbartonshire,2019-20,906,,
CHN12c,West Dunbartonshire,2020-21,891,,
CHN12c,West Dunbartonshire,2021-22,973,,
CHN12c,West Dunbartonshire,2022-23,821,,
CHN12c,West Dunbartonshire,2023-24,770,,
CHN12c,West Lothian,2011-12,598,,
CHN12c,West Lothian,2012-13,655,,
CHN12c,West Lothian,2013-14,694,,
CHN12c,West Lothian,2014-15,746,,
CHN12c,West Lothian,2015-16,773,,
CHN12c,West Lothian,2016-17,721,,
CHN12c,West Lothian,2017-18,786,,
CHN12c,West Lothian,2018-19,782,,
CHN12c,West Lothian,2019-20,801,,
CHN12c,West Lothian,2020-21,868,,
CHN12c,West Lothian,2021-22,888,,
CHN12c,West Lothian,2022-23,835,,
CHN12c,West Lothian,2023-24,812,,
CHN12d,Aberdeen City,2011-12,615,,
CHN12d,Aberdeen City,2012-13,598,,
CHN12d,Aberdeen City,2013-14,686,,
CHN12d,Aberdeen City,2014-15,659,,
CHN12d,Aberdeen City,2015-16,695,,
CHN12d,Aberdeen City,2016-17,621,,
CHN12d,Aberdeen City,2017-18,795,,
CHN12d,Aberdeen City,2018-19,706,,
CHN12d,Aberdeen City,2019-20,714,,
CHN12d,Aberdeen City,2020-21,751,,
CHN12d,Aberdeen City,2021-22,829,,
CHN12d,Aberdeen City,2022-23,783,,
CHN12d,Aberdeen City,2023-24,783,,
CHN12d,Aberdeenshire,2011-12,675,,
CHN12d,Aberdeenshire,2012-13,642,,
CHN12d,Aberdeenshire,2013-14,623,,
CHN12d,Aberdeenshire,2014-15,702,,
CHN12d,Aberdeenshire,2015-16,678,,
CHN12d,Aberdeenshire,2016-17,719,,
CHN12d,Aberdeenshire,2017-18,771,,
CHN12d,Aberdeenshire,2018-19,751,,
CHN12d,Aberdeenshire,2019-20,736,,
CHN12d,Aberdeenshire,2020-21,839,,
CHN12d,Aberdeenshire,2021-22,820,,
CHN12d,Aberdeenshire,2022-23,792,,
CHN12d,Aberdeenshire,2023-24,800,,
CHN12d,Angus,2011-12,698,,
CHN12d,Angus,2012-13,674,,
CHN12d,Angus,2013-14,734,,
CHN12d,Angus,2014-15,740,,
CHN12d,Angus,2015-16,761,,
CHN12d,Angus,2016-17,878,,
CHN12d,Angus,2017-18,838,,
CHN12d,Angus,2018-19,771,,
CHN12d,Angus,2019-20,744,,
CHN12d,Angus,2020-21,858,,
CHN12d,Angus,2021-22,834,,
CHN12d,Angus,2022-23,757,,
CHN12d,Angus,2023-24,729,,
CHN12d,Argyll & Bute,2011-12,818,,
CHN12d,Argyll & Bute,2012-13,774,,
CHN12d,Argyll & Bute,2013-14,871,,
CHN12d,Argyll & Bute,2014-15,870,,
CHN12d,Argyll & Bute,2015-16,862,,
CHN12d,Argyll & Bute,2016-17,875,,
CHN12d,Argyll & Bute,2017-18,877,,
CHN12d,Argyll & Bute,2018-19,811,,
CHN12d,Argyll & Bute,2019-20,859,,
CHN12d,Argyll & Bute,2020-21,935,,
CHN12d,Argyll & Bute,2021-22,962,,
CHN12d,Argyll & Bute,2022-23,919,,
CHN12d,Argyll & Bute,2023-24,851,,
CHN12d,Clackmannanshire,2011-12,721,,
CHN12d,Clackmannanshire,2012-13,768,,
CHN12d,Clackmannanshire,2013-14,669,,
CHN12d,Clackmannanshire,2014-15,779,,
CHN12d,Clackmannanshire,2015-16,792,,
CHN12d,Clackmannanshire,2016-17,780,,
CHN12d,Clackmannanshire,2017-18,802,,
CHN12d,Clackmannanshire,2018-19,876,,
CHN12d,Clackmannanshire,2019-20,767,,
CHN12d,Clackmannanshire,2020-21,953,,
CHN12d,Clackmannanshire,2021-22,1017,,
CHN12d,Clackmannanshire,2022-23,665,,
CHN12d,Clackmannanshire,2023-24,971,,
CHN12d,Dumfries & Galloway,2011-12,776,,
CHN12d,Dumfries & Galloway,2012-13,840,,
CHN12d,Dumfries & Galloway,2013-14,836,,
CHN12d,Dumfries & Galloway,2014-15,900,,
CHN12d,Dumfries & Galloway,2015-16,895,,
CHN12d,Dumfries & Galloway,2016-17,956,,
CHN12d,Dumfries & Galloway,2017-18,906,,
CHN12d,Dumfries & Galloway,2018-19,924,,
CHN12d,Dumfries & Galloway,2019-20,928,,
CHN12d,Dumfries & Galloway,2020-21,989,,
CHN12d,Dumfries & Galloway,2021-22,992,,
CHN12d,Dumfries & Galloway,2022-23,931,,
CHN12d,Dumfries & Galloway,2023-24,883,,
CHN12d,Dundee City,2011-12,749,,
CHN12d,Dundee City,2012-13,823,,
CHN12d,Dundee City,2013-14,849,,
CHN12d,Dundee City,2014-15,864,,
CHN12d,Dundee City,2015-16,870,,
CHN12d,Dundee City,2016-17,866,,
CHN12d,Dundee City,2017-18,856,,
CHN12d,Dundee City,2018-19,895,,
CHN12d,Dundee City,2019-20,904,,
CHN12d,Dundee City,2020-21,891,,
CHN12d,Dundee City,2021-22,1011,,
CHN12d,Dundee City,2022-23,922,,
CHN12d,Dundee City,2023-24,877,,
CHN12d,East Ayrshire,2011-12,906,,
CHN12d,East Ayrshire,2012-13,888,,
CHN12d,East Ayrshire,2013-14,873,,
CHN12d,East Ayrshire,2014-15,896,,
CHN12d,East Ayrshire,2015-16,917,,
CHN12d,East Ayrshire,2016-17,1039,,
CHN12d,East Ayrshire,2017-18,896,,
CHN12d,East Ayrshire,2018-19,858,,
CHN12d,East Ayrshire,2019-20,896,,
CHN12d,East Ayrshire,2020-21,962,,
CHN12d,East Ayrshire,2021-22,945,,
CHN12d,East Ayrshire,2022-23,929,,
CHN12d,East Ayrshire,2023-24,884,,
CHN12d,East Dunbartonshire,2011-12,956,,
CHN12d,East Dunbartonshire,2012-13,1102,,
CHN12d,East Dunbartonshire,2013-14,1046,,
CHN12d,East Dunbartonshire,2014-15,1196,,
CHN12d,East Dunbartonshire,2015-16,1150,,
CHN12d,East Dunbartonshire,2016-17,1155,,
CHN12d,East Dunbartonshire,2017-18,1266,,
CHN12d,East Dunbartonshire,2018-19,1105,,
CHN12d,East Dunbartonshire,2019-20,1231,,
CHN12d,East Dunbartonshire,2020-21,1219,,
CHN12d,East Dunbartonshire,2021-22,1158,,
CHN12d,East Dunbartonshire,2022-23,1161,,
CHN12d,East Dunbartonshire,2023-24,1218,,
CHN12d,East Lothian,2011-12,782,,
CHN12d,East Lothian,2012-13,704,,
CHN12d,East Lothian,2013-14,790,,
CHN12d,East Lothian,2014-15,777,,
CHN12d,East Lothian,2015-16,905,,
CHN12d,East Lothian,2016-17,859,,
