Code,LocalAuthority,Year,Indicator,Numerator,Denominator
C&L01,Aberdeen City,2010-11,0.4067,785.0188,1922292
C&L01,Aberdeen City,2011-12,0.9227,1886.6034,2045051
C&L01,Aberdeen City,2012-13,4.3317,9381.0432,2163756
C&L01,Aberdeen City,2013-14,4.0486,8988.3238,2222588
C&L01,Aberdeen City,2014-15,3.4734,8645.5731,2487138
C&L01,Aberdeen City,2015-16,3.5777,9118.0708,2549135
C&L01,Aberdeen City,2016-17,3.7678,9022.5884,2396458
C&L01,Aberdeen City,2017-18,3.5172,8767.6208,2494247
C&L01,Aberdeen City,2018-19,3.8379,8554.4959,2229239
C&L01,Aberdeen City,2019-20,3.6367,4163.8029,1145072
C&L01,Aberdeen City,2020-21,28.4077,7216.8589,254040
C&L01,Aberdeen City,2021-22,4.7961,6882.3819,1434492
C&L01,Aberdeenshire,2010-11,5.521,6951.7913,1260286
C&L01,Aberdeenshire,2011-12,3.4964,6646.8171,1898433
C&L01,Aberdeenshire,2012-13,3.7129,7498.4083,2019904
C&L01,Aberdeenshire,2013-14,3.6996,7501.5159,2027402
C&L01,Aberdeenshire,2014-15,3.9565,7362.0212,1858491
C&L01,Aberdeenshire,2015-16,3.7835,7098.3101,1875054
C&L01,Aberdeenshire,2016-17,5.3219,11146.8658,2095024
C&L01,Aberdeenshire,2017-18,2.8027,6380.3483,2280427
C&L01,Aberdeenshire,2018-19,2.706,6111.5863,2261864
C&L01,Aberdeenshire,2019-20,3.1413,6973.0522,2219506
C&L01,Aberdeenshire,2020-21,30.8092,8601.3217,279146
C&L01,Aberdeenshire,2021-22,5.9651,7080.2204,1186235
C&L01,Angus,2010-11,2.4154,3788.3011,1568948
C&L01,Angus,2011-12,2.1367,3093.3498,1450100
C&L01,Angus,2012-13,2.1183,2827.5223,1332704
C&L01,Angus,2013-14,1.8149,2777.0035,1531278
C&L01,Angus,2014-15,1.8977,2848.8871,1504480
C&L01,Angus,2015-16,1.7603,2726.1626,1544597
C&L01,Angus,2016-17,3.0634,4583.9669,1493826
C&L01,Angus,2017-18,2.495,3911.7415,1564591
C&L01,Angus,2018-19,2.6844,3865.9637,1442580
C&L01,Angus,2019-20,3.0253,3698.9328,1222627
C&L01,Angus,2020-21,116.0835,3041.9183,26205
C&L01,Angus,2021-22,6.2949,3562.0923,565544
C&L01,Argyll & Bute,2010-11,2.9823,1959.4661,656840
C&L01,Argyll & Bute,2011-12,3.0594,1845.3264,602198
C&L01,Argyll & Bute,2012-13,2.9632,1820.753,615039
C&L01,Argyll & Bute,2013-14,2.8154,1704.3612,604991
C&L01,Argyll & Bute,2014-15,3.1744,1820.6655,574314
C&L01,Argyll & Bute,2015-16,3.5206,1924.888,545894
C&L01,Argyll & Bute,2016-17,3.7007,1758.678,475293
C&L01,Argyll & Bute,2017-18,3.2424,1600.3079,493703
C&L01,Argyll & Bute,2018-19,3.1587,1675.3228,531074
C&L01,Argyll & Bute,2019-20,2.941,1675.0083,569318
C&L01,Argyll & Bute,2020-21,19.6842,1513.7751,76919
C&L01,Argyll & Bute,2021-22,5.8252,1594.6983,273840
C&L01,Clackmannanshire,2010-11,3.6971,2019.8521,545939
C&L01,Clackmannanshire,2011-12,3.5207,1966.7294,557734
C&L01,Clackmannanshire,2012-13,3.701,2049.2397,554238
C&L01,Clackmannanshire,2013-14,3.2109,1836.9872,571718
C&L01,Clackmannanshire,2014-15,1.9207,1129.4337,587914
C&L01,Clackmannanshire,2015-16,1.9432,1079.0346,556036
C&L01,Clackmannanshire,2016-17,1.9007,1026.3614,538695
C&L01,Clackmannanshire,2017-18,1.0991,537.466,490846
C&L01,Clackmannanshire,2018-19,0.8086,448.4777,557046
C&L01,Clackmannanshire,2019-20,0.8855,549.2003,622547
C&L01,Clackmannanshire,2020-21,17.8266,790.2419,44319
C&L01,Clackmannanshire,2021-22,4.846,559.5432,115452
C&L01,Dumfries & Galloway,2010-11,5.1267,6636.3049,1293585
C&L01,Dumfries & Galloway,2011-12,6.1794,7977.3945,1290193
C&L01,Dumfries & Galloway,2012-13,6.3786,7875.6493,1235281
C&L01,Dumfries & Galloway,2013-14,6.7709,8050.6343,1188032
C&L01,Dumfries & Galloway,2014-15,7.9244,8609.9189,1087085
C&L01,Dumfries & Galloway,2015-16,6.984,7736.1293,1108413
C&L01,Dumfries & Galloway,2016-17,4.0026,4581.7308,1145676
C&L01,Dumfries & Galloway,2017-18,3.4842,4416.2342,1265676
C&L01,Dumfries & Galloway,2018-19,3.9673,5088.4966,1283417
C&L01,Dumfries & Galloway,2019-20,3.6789,5351.8044,1455243
C&L01,Dumfries & Galloway,2020-21,29.4442,5765.6873,195792
C&L01,Dumfries & Galloway,2021-22,7.5139,4986.9292,663790
C&L01,Dundee City,2010-11,1.9225,2801.1738,1460938
C&L01,Dundee City,2011-12,2.768,4054.8619,1462966
C&L01,Dundee City,2012-13,3.0703,4492.3808,1463947
C&L01,Dundee City,2013-14,2.6991,4338.2681,1604930
C&L01,Dundee City,2014-15,2.7143,4204.8976,1552138
C&L01,Dundee City,2015-16,2.7204,4247.5556,1564601
C&L01,Dundee City,2016-17,2.5491,3943.3295,1549737
C&L01,Dundee City,2017-18,2.7038,3834.8037,1420163
C&L01,Dundee City,2018-19,2.6089,3765.7031,1440918
C&L01,Dundee City,2019-20,2.8989,4288.1899,1479913
C&L01,Dundee City,2020-21,23.4712,3848.5809,163975
C&L01,Dundee City,2021-22,5.6054,6193.9439,1104663
C&L01,East Ayrshire,2010-11,2.6003,3094.4776,1190983
C&L01,East Ayrshire,2011-12,1.7846,2292.0896,1285555
C&L01,East Ayrshire,2012-13,1.7851,2624.0264,1471880
C&L01,East Ayrshire,2013-14,1.0936,1571.7351,1432218
C&L01,East Ayrshire,2014-15,0.8396,1182.3399,1413807
C&L01,East Ayrshire,2015-16,0.7773,1092.7511,1406069
C&L01,East Ayrshire,2016-17,1.0621,1330.4684,1250793
C&L01,East Ayrshire,2017-18,1.22,1290.3581,1062279
C&L01,East Ayrshire,2018-19,0.787,798.8508,1015005
C&L01,East Ayrshire,2019-20,0.8011,741.0515,919999
C&L01,East Ayrshire,2020-21,15.6201,1384.4628,88612
C&L01,East Ayrshire,2021-22,1.7186,955.2203,555172
C&L01,East Dunbartonshire,2010-11,3.2658,3227.5734,987719
C&L01,East Dunbartonshire,2011-12,3.7271,3691.8668,989884
C&L01,East Dunbartonshire,2012-13,3.1893,3503.462,1097041
C&L01,East Dunbartonshire,2013-14,2.4198,2873.5645,1186183
C&L01,East Dunbartonshire,2014-15,2.4498,2752.2757,1120941
C&L01,East Dunbartonshire,2015-16,2.3661,2619.8594,1109187
C&L01,East Dunbartonshire,2016-17,2.4821,2673.2353,1076222
C&L01,East Dunbartonshire,2017-18,2.7808,2784.0521,1000961
C&L01,East Dunbartonshire,2018-19,2.4903,2415.9578,969461
C&L01,East Dunbartonshire,2019-20,2.5721,2491.957,970019
C&L01,East Dunbartonshire,2020-21,88.8355,2909.5271,32752
C&L01,East Dunbartonshire,2021-22,4.4763,2489.9674,556414
C&L01,East Lothian,2010-11,6.2974,5831.5682,926802
C&L01,East Lothian,2011-12,5.5117,5421.8603,983331
C&L01,East Lothian,2012-13,4.9743,4750.6183,954030
C&L01,East Lothian,2013-14,4.4674,4781.5183,1070528
C&L01,East Lothian,2014-15,4.6005,4973.1885,1080208
C&L01,East Lothian,2015-16,4.5607,5322.018,1165619
C&L01,East Lothian,2016-17,3.7231,4628.6885,1242447
C&L01,East Lothian,2017-18,3.5062,4349.1883,1238894
C&L01,East Lothian,2018-19,3.6439,4153.8088,1138913
C&L01,East Lothian,2019-20,3.9108,3877.0803,991442
C&L01,East Lothian,2020-21,26.8785,3914.2633,145637
C&L01,East Lothian,2021-22,5.3257,3594.0662,674381
C&L01,East Renfrewshire,2010-11,6.1865,4484.5893,724197
C&L01,East Renfrewshire,2011-12,4.6255,3333.7278,720196
C&L01,East Renfrewshire,2012-13,4.9624,3486.8015,702916
C&L01,East Renfrewshire,2013-14,5.5959,3530.8779,630589
C&L01,East Renfrewshire,2014-15,5.4171,3816.1516,704423
C&L01,East Renfrewshire,2015-16,4.9265,3921.7878,795686
C&L01,East Renfrewshire,2016-17,4.3045,3721.9575,864329
C&L01,East Renfrewshire,2017-18,4.7701,4350.2874,911028
C&L01,East Renfrewshire,2018-19,4.4632,3961.9121,888134
C&L01,East Renfrewshire,2019-20,5.9031,4720.3821,799624
C&L01,East Renfrewshire,2020-21,99.4679,3350.8311,33689
C&L01,East Renfrewshire,2021-22,8.613,3130.4446,363584
C&L01,Edinburgh City,2010-11,2.9454,11530.0406,3912923
C&L01,Edinburgh City,2011-12,2.7558,10796.3734,3910041
C&L01,Edinburgh City,2012-13,2.5229,11179.1855,4422993
C&L01,Edinburgh City,2013-14,2.7223,10718.2794,3938927
C&L01,Edinburgh City,2014-15,2.9098,10749.1721,3699830
C&L01,Edinburgh City,2015-16,2.4804,9177.5092,3698922
C&L01,Edinburgh City,2016-17,2.2584,8572.018,3790618
C&L01,Edinburgh City,2017-18,2.418,9055.5882,3745911
C&L01,Edinburgh City,2018-19,2.1777,8018.6944,3682917
C&L01,Edinburgh City,2019-20,2.1293,7500.1159,3521097
C&L01,Edinburgh City,2020-21,26.273,10611.8204,403829
C&L01,Edinburgh City,2021-22,6.0251,12348.9196,2047928
C&L01,Eilean Siar,2010-11,2.6003,836.7783,321497
C&L01,Eilean Siar,2011-12,4.3341,1464.1208,338130
C&L01,Eilean Siar,2012-13,3.582,1135.2931,316992
C&L01,Eilean Siar,2013-14,3.3389,977.2446,292506
C&L01,Eilean Siar,2014-15,3.899,954.613,244494
C&L01,Eilean Siar,2015-16,3.4291,948.7274,276988
C&L01,Eilean Siar,2016-17,3.0411,886.6063,291742
C&L01,Eilean Siar,2017-18,3.1874,924.3536,289596
C&L01,Eilean Siar,2018-19,3.5145,986.4353,280371
C&L01,Eilean Siar,2019-20,3.7949,1066.7768,280948
C&L01,Eilean Siar,2020-21,47.2708,1372.1474,29028
C&L01,Eilean Siar,2021-22,10.0018,1380.8728,138056
C&L01,Falkirk,2010-11,6.1002,5742.8377,941279
C&L01,Falkirk,2011-12,6.7986,6441.6459,947363
C&L01,Falkirk,2012-13,6.4738,6839.1292,1057020
C&L01,Falkirk,2013-14,6.0729,6589.4209,1085083
C&L01,Falkirk,2014-15,6.1532,6303.896,1024333
C&L01,Falkirk,2015-16,5.6124,5908.4002,1053051
C&L01,Falkirk,2016-17,4.8747,5676.2926,1164242
C&L01,Falkirk,2017-18,4.6602,5428.5169,1165191
C&L01,Falkirk,2018-19,4.5387,5367.7171,1181335
C&L01,Falkirk,2019-20,4.1006,4773.0885,1165420
C&L01,Falkirk,2020-21,83.5809,5740.0301,68678
C&L01,Falkirk,2021-22,7.9235,5920.1674,747524
C&L01,Fife,2010-11,4.6584,11343.953,2432587
C&L01,Fife,2011-12,3.3871,8640.2552,2553684
C&L01,Fife,2012-13,2.8918,7768.5462,2690722
C&L01,Fife,2013-14,3.1528,8982.5068,2847445
C&L01,Fife,2014-15,2.9098,8709.9807,2996768
C&L01,Fife,2015-16,2.6519,8074.4706,3049232
C&L01,Fife,2016-17,2.6162,7924.6725,3028139
C&L01,Fife,2017-18,2.6489,7605.8588,2866734
C&L01,Fife,2018-19,2.2532,6351.9962,2822259
C&L01,Fife,2019-20,2.6037,7254.5042,2791499
C&L01,Fife,2020-21,37.3158,9317.6709,249691
C&L01,Fife,2021-22,4.6762,8686.9089,1857109
C&L01,Glasgow City,2010-11,9.1811,41859.8643,4558310
C&L01,Glasgow City,2011-12,7.1628,36993.938,5162438
C&L01,Glasgow City,2012-13,6.6999,37991.8563,5669998
C&L01,Glasgow City,2013-14,7.3759,46014.2611,6240357
C&L01,Glasgow City,2014-15,5.3136,31728.8048,5973048
C&L01,Glasgow City,2015-16,5.498,31836.0923,5787604
C&L01,Glasgow City,2016-17,5.4113,32182.8015,5944539
C&L01,Glasgow City,2017-18,5.2208,31421.4294,6023536
C&L01,Glasgow City,2018-19,4.819,31911.9889,6618563
C&L01,Glasgow City,2019-20,5.2074,34294.5061,6585200
C&L01,Glasgow City,2020-21,229.4883,46447.7529,202401
C&L01,Glasgow City,2021-22,17.0061,41747.9212,2454446
C&L01,Highland,2010-11,4.1038,8961.7845,2185899
C&L01,Highland,2011-12,3.46,8414.4455,2435502
C&L01,Highland,2012-13,2.9394,7504.3585,2547935
C&L01,Highland,2013-14,1.8963,4701.2447,2474713
C&L01,Highland,2014-15,2.1393,5371.1356,2504495
C&L01,Highland,2015-16,1.9546,5179.1374,2657454
C&L01,Highland,2016-17,1.8112,4302.2206,2373160
C&L01,Highland,2017-18,1.8465,4529.4428,2457138
C&L01,Highland,2018-19,1.6818,4202.322,2505951
C&L01,Highland,2019-20,1.8974,4632.8896,2441668
C&L01,Highland,2020-21,25.6469,6300.3835,245631
C&L01,Highland,2021-22,6.7245,7321.0239,1088387
C&L01,Inverclyde,2010-11,1.7746,1965.6279,1105023
C&L01,Inverclyde,2011-12,2.0517,2170.6866,1054916
C&L01,Inverclyde,2012-13,2.2968,2371.7391,1034663
C&L01,Inverclyde,2013-14,2.5711,2752.5724,1068855
C&L01,Inverclyde,2014-15,1.7482,1741.3061,995994
C&L01,Inverclyde,2015-16,2.2175,2440.4013,1101136
C&L01,Inverclyde,2016-17,2.0348,2521.1818,1241874
C&L01,Inverclyde,2017-18,2.7148,3322.6172,1224384
C&L01,Inverclyde,2018-19,1.6494,2065.5846,1249521
C&L01,Inverclyde,2019-20,1.1806,1445.2086,1228918
C&L01,Inverclyde,2020-21,9.9858,2861.2916,286507
C&L01,Inverclyde,2021-22,2.7677,2333.0955,843841
C&L01,Midlothian,2010-11,4.5351,3996.5714,882358
C&L01,Midlothian,2011-12,3.0715,2798.3403,912657
C&L01,Midlothian,2012-13,3.9985,3789.0703,946814
C&L01,Midlothian,2013-14,3.2342,3159.7576,976428
C&L01,Midlothian,2014-15,3.4389,3149.0727,916836
C&L01,Midlothian,2015-16,3.8521,3456.5684,898145
C&L01,Midlothian,2016-17,3.969,3372.0107,848940
C&L01,Midlothian,2017-18,4.7152,3644.6572,772633
C&L01,Midlothian,2018-19,3.6547,3331.2404,911515
C&L01,Midlothian,2019-20,3.2889,2970.5308,903770
C&L01,Midlothian,2020-21,94.2235,5163.2561,54800
C&L01,Midlothian,2021-22,19.3942,2933.6053,151242
C&L01,Moray,2010-11,2.5633,2313.1559,900956
C&L01,Moray,2011-12,2.683,2516.6853,940070
C&L01,Moray,2012-13,2.868,2707.3288,944557
C&L01,Moray,2013-14,2.5362,2587.3715,1020123
C&L01,Moray,2014-15,2.3923,2430.2376,1017866
C&L01,Moray,2015-16,2.0803,2179.787,1047173
C&L01,Moray,2016-17,2.169,2220.4288,1021562
C&L01,Moray,2017-18,2.0993,2030.0609,965299
C&L01,Moray,2018-19,2.1346,1924.3573,900451
C&L01,Moray,2019-20,0.9171,994.0421,1079299
C&L01,Moray,2020-21,19.2019,2516.4588,131035
C&L01,Moray,2021-22,2.6578,1605.6893,603654
C&L01,North Ayrshire,2010-11,4.9418,5219.081,1056094
C&L01,North Ayrshire,2011-12,4.5041,5157.2016,1145035
C&L01,North Ayrshire,2012-13,3.2012,4601.864,1435113
C&L01,North Ayrshire,2013-14,2.6176,4232.3999,1619486
C&L01,North Ayrshire,2014-15,2.4728,4438.3752,1798776
C&L01,North Ayrshire,2015-16,2.3661,4520.7434,1912728
C&L01,North Ayrshire,2016-17,3.7119,7023.5317,1893301
C&L01,North Ayrshire,2017-18,2.2862,5051.5213,2211795
C&L01,North Ayrshire,2018-19,1.8758,4228.1957,2252599
C&L01,North Ayrshire,2019-20,1.8869,4134.2874,2190902
C&L01,North Ayrshire,2020-21,51.6736,5245.3592,101504
C&L01,North Ayrshire,2021-22,11.4606,5290.6812,461508
C&L01,North Lanarkshire,2010-11,4.9172,14829.0914,3016037
C&L01,North Lanarkshire,2011-12,3.8121,13626.2786,3577930
C&L01,North Lanarkshire,2012-13,3.0227,12663.1587,4185756
C&L01,North Lanarkshire,2013-14,2.5944,11295.3191,4352549
C&L01,North Lanarkshire,2014-15,2.7373,13056.3451,4768726
C&L01,North Lanarkshire,2015-16,3.1891,14267.489,4475255
C&L01,North Lanarkshire,2016-17,2.169,10671.6985,4919402
C&L01,North Lanarkshire,2017-18,2.0004,9218.2569,4618902
C&L01,North Lanarkshire,2018-19,1.9837,8862.8243,4477460
C&L01,North Lanarkshire,2019-20,1.9818,8268.5747,4181092
C&L01,North Lanarkshire,2020-21,30.0908,11747.9214,390475
C&L01,North Lanarkshire,2021-22,3.1574,5909.1763,1873124
C&L01,Orkney Islands,2010-11,4.3749,1478.8423,337980
C&L01,Orkney Islands,2011-12,4.4919,1517.5382,338095
C&L01,Orkney Islands,2012-13,1.8565,759.2421,410240
C&L01,Orkney Islands,2013-14,1.3728,606.1243,442961
C&L01,Orkney Islands,2014-15,1.4032,508.3602,363191
C&L01,Orkney Islands,2015-16,1.6117,618.3874,382586
C&L01,Orkney Islands,2016-17,1.3081,519.8889,397546
C&L01,Orkney Islands,2017-18,1.1761,514.3847,435701
C&L01,Orkney Islands,2018-19,1.1643,533.6453,458413
C&L01,Orkney Islands,2019-20,1.2755,560.7957,440116
C&L01,Orkney Islands,2020-21,7.3482,487.4869,66358
C&L01,Orkney Islands,2021-22,2.6778,573.5318,214541
C&L01,Perth & Kinross,2010-11,5.065,5630.6921,1110912
C&L01,Perth & Kinross,2011-12,5.0504,6005.809,1190237
C&L01,Perth & Kinross,2012-13,4.8434,6232.2115,1285232
C&L01,Perth & Kinross,2013-14,4.8164,5992.6036,1242760
C&L01,Perth & Kinross,2014-15,5.6702,6667.339,1174840
C&L01,Perth & Kinross,2015-16,5.5552,6381.6208,1148433
C&L01,Perth & Kinross,2016-17,5.1318,5991.5801,1168272
C&L01,Perth & Kinross,2017-18,5.2098,6024.2359,1155806
C&L01,Perth & Kinross,2018-19,4.1937,5366.639,1279454
C&L01,Perth & Kinross,2019-20,4.09,4949.1278,1210000
C&L01,Perth & Kinross,2020-21,114.5132,5112.968,44650
C&L01,Perth & Kinross,2021-22,9.7121,4909.992,505394
C&L01,Renfrewshire,2010-11,2.7728,4494.4483,1620261
C&L01,Renfrewshire,2011-12,2.7316,4546.5443,1664698
C&L01,Renfrewshire,2012-13,2.8085,5056.4572,1803281
C&L01,Renfrewshire,2013-14,3.5367,8923.1741,2522827
C&L01,Renfrewshire,2014-15,2.4153,4963.9874,2052232
C&L01,Renfrewshire,2015-16,2.2975,4685.3419,2044007
C&L01,Renfrewshire,2016-17,2.292,5535.4195,2414456
C&L01,Renfrewshire,2017-18,2.2862,4576.7046,1999622
C&L01,Renfrewshire,2018-19,1.3476,2908.6364,2159628
C&L01,Renfrewshire,2019-20,1.6971,3125.4875,1844746
C&L01,Renfrewshire,2020-21,35.253,3684.3748,104509
C&L01,Renfrewshire,2021-22,5.7153,3848.8582,672902
C&L01,Scottish Borders,2010-11,3.8943,2859.0952,734048
C&L01,Scottish Borders,2011-12,3.1808,2587.099,812833
C&L01,Scottish Borders,2012-13,3.2369,2637.1168,813847
C&L01,Scottish Borders,2013-14,4.2696,3291.2203,770596
C&L01,Scottish Borders,2014-15,3.5079,2821.2839,803766
C&L01,Scottish Borders,2015-16,3.612,2682.7269,743355
C&L01,Scottish Borders,2016-17,4.0026,2935.9749,734266
C&L01,Scottish Borders,2017-18,4.1327,3003.8746,727654
C&L01,Scottish Borders,2018-19,3.3312,2777.1117,832575
C&L01,Scottish Borders,2019-20,2.5615,2260.049,880875
C&L01,Scottish Borders,2020-21,28.8592,2131.6007,73870
C&L01,Scottish Borders,2021-22,3.7669,1973.3891,523845
C&L01,Shetland Islands,2010-11,1.0845,643.2964,594858
C&L01,Shetland Islands,2011-12,1.3112,756.341,576424
C&L01,Shetland Islands,2012-13,1.7136,973.4483,568274
C&L01,Shetland Islands,2013-14,1.2565,656.15,520779
C&L01,Shetland Islands,2014-15,1.2191,622.2236,512703
C&L01,Shetland Islands,2015-16,1.3488,686.9701,507509
C&L01,Shetland Islands,2016-17,1.2187,655.1718,538121
C&L01,Shetland Islands,2017-18,0.7694,481.4113,628097
C&L01,Shetland Islands,2018-19,0.7546,495.9128,654086
C&L01,Shetland Islands,2019-20,0.7695,489.1151,633374
C&L01,Shetland Islands,2020-21,2.812,539.8276,192035
C&L01,Shetland Islands,2021-22,0.9692,580.5261,597714
C&L01,South Ayrshire,2010-11,6.5069,4896.2005,752829
C&L01,South Ayrshire,2011-12,6.6893,4671.5894,698868
C&L01,South Ayrshire,2012-13,6.2001,4491.1908,723836
C&L01,South Ayrshire,2013-14,6.864,4459.2603,649258
C&L01,South Ayrshire,2014-15,6.9123,4647.7,672871
C&L01,South Ayrshire,2015-16,5.5209,3940.0765,714198
C&L01,South Ayrshire,2016-17,4.6622,3546.4251,760055
C&L01,South Ayrshire,2017-18,3.4512,3128.0743,905127
C&L01,South Ayrshire,2018-19,3.3205,3008.897,905493
C&L01,South Ayrshire,2019-20,4.2165,3418.5349,810703
C&L01,South Ayrshire,2020-21,73.9133,4492.0636,60778
C&L01,South Ayrshire,2021-22,7.404,2864.6616,386728
C&L01,South Lanarkshire,2010-11,4.6337,13065.5719,2820195
C&L01,South Lanarkshire,2011-12,4.0791,12942.7794,3173180
C&L01,South Lanarkshire,2012-13,2.7847,9446.4951,3399343
C&L01,South Lanarkshire,2013-14,2.7107,9489.7433,3502553
C&L01,South Lanarkshire,2014-15,2.5303,8446.5996,3337802
C&L01,South Lanarkshire,2015-16,2.549,8048.1806,3155799
C&L01,South Lanarkshire,2016-17,2.4709,7401.4294,2992274
C&L01,South Lanarkshire,2017-18,2.528,7500.344,2964917
C&L01,South Lanarkshire,2018-19,2.6952,8107.0963,3004402
C&L01,South Lanarkshire,2019-20,2.9199,8281.2242,2838728
C&L01,South Lanarkshire,2020-21,54.0546,10742.159,198726
C&L01,South Lanarkshire,2021-22,5.9052,8966.6805,1519368
C&L01,Stirling,2010-11,2.933,2799.9415,954067
C&L01,Stirling,2011-12,2.5737,2423.2049,940802
C&L01,Stirling,2012-13,1.9755,2222.9847,1125889
C&L01,Stirling,2013-14,2.3035,2095.259,910376
C&L01,Stirling,2014-15,2.3923,2230.1139,932596
C&L01,Stirling,2015-16,2.1718,2233.5101,1027323
C&L01,Stirling,2016-17,1.923,2196.95,1140765
C&L01,Stirling,2017-18,2.1433,2556.5358,1192884
C&L01,Stirling,2018-19,2.4041,2461.2368,1025143
C&L01,Stirling,2019-20,2.3929,2600.5321,1086404
C&L01,Stirling,2020-21,218.9586,3683.3485,16822
C&L01,Stirling,2021-22,14.5581,3881.8313,266655
C&L01,West Dunbartonshire,2010-11,5.5457,4453.7801,803853
C&L01,West Dunbartonshire,2011-12,5.4389,4094.9249,752093
C&L01,West Dunbartonshire,2012-13,5.5099,4130.6103,749861
C&L01,West Dunbartonshire,2013-14,6.9105,4491.8351,649993
C&L01,West Dunbartonshire,2014-15,6.7628,5081.3013,750855
C&L01,West Dunbartonshire,2015-16,6.241,5101.4103,816946
C&L01,West Dunbartonshire,2016-17,5.9703,4656.6395,780635
C&L01,West Dunbartonshire,2017-18,4.6822,4550.3259,971793
C&L01,West Dunbartonshire,2018-19,3.6547,3722.5802,1019710
C&L01,West Dunbartonshire,2019-20,3.5208,3592.4659,1020098
C&L01,West Dunbartonshire,2020-21,39.3787,3511.9583,89173
C&L01,West Dunbartonshire,2021-22,5.4955,3447.1861,626835
C&L01,West Lothian,2010-11,4.4981,8455.281,1879323
C&L01,West Lothian,2011-12,4.4798,8029.5979,1791706
C&L01,West Lothian,2012-13,4.2484,7983.9425,1881595
C&L01,West Lothian,2013-14,3.7112,7885.4334,2121805
C&L01,West Lothian,2014-15,3.4964,7656.4561,2192301
C&L01,West Lothian,2015-16,3.3148,7842.4325,2366170
C&L01,West Lothian,2016-17,3.2759,8103.559,2469929
C&L01,West Lothian,2017-18,1.8465,4510.7579,2447198
C&L01,West Lothian,2018-19,2.3933,6097.5713,2546572
C&L01,West Lothian,2019-20,2.0028,5049.2699,2515378
C&L01,West Lothian,2020-21,22.0036,4619.3233,209962
C&L01,West Lothian,2021-22,2.0783,2983.5645,1437783
C&L02,Aberdeen City,2010-11,4.4365,7018.3392,1582483
C&L02,Aberdeen City,2011-12,2.9987,4704.3683,1570220
C&L02,Aberdeen City,2012-13,3.5463,5251.6229,1478728
C&L02,Aberdeen City,2013-14,2.8619,4712.8785,1647002
C&L02,Aberdeen City,2014-15,3.0594,4669.5526,1525986
C&L02,Aberdeen City,2015-16,4.0807,4470.4494,1094948
C&L02,Aberdeen City,2016-17,3.3765,4989.8156,1477706
C&L02,Aberdeen City,2017-18,3.0995,4526.1455,1461623
C&L02,Aberdeen City,2018-19,2.8785,4122.5447,1429729
C&L02,Aberdeen City,2019-20,2.2875,3967.7352,1736063
C&L02,Aberdeen City,2020-21,11.0223,3309.7796,300291
C&L02,Aberdeen City,2021-22,2.448,3297.3084,1347180
C&L02,Aberdeenshire,2010-11,3.5615,4546.2078,1274934
C&L02,Aberdeenshire,2011-12,3.7514,4969.0269,1324729
C&L02,Aberdeenshire,2012-13,4.2603,5265.9033,1234831
C&L02,Aberdeenshire,2013-14,3.4553,4444.1363,1284430
C&L02,Aberdeenshire,2014-15,3.3699,4349.8148,1291371
C&L02,Aberdeenshire,2015-16,3.212,4481.8799,1393893
C&L02,Aberdeenshire,2016-17,2.8845,4306.6928,1492176
C&L02,Aberdeenshire,2017-18,2.44,3447.9161,1411744
C&L02,Aberdeenshire,2018-19,2.7167,3685.9258,1354161
C&L02,Aberdeenshire,2019-20,2.0134,4024.6581,2003318
C&L02,Aberdeenshire,2020-21,3.4483,3882.4484,1125625
C&L02,Aberdeenshire,2021-22,2.1582,3192.3941,1481816
C&L02,Angus,2010-11,4.1408,2389.5627,576764
C&L02,Angus,2011-12,4.0063,2156.1182,537703
C&L02,Angus,2012-13,4.3912,2038.5294,464415
C&L02,Angus,2013-14,4.4674,2063.8476,461476
C&L02,Angus,2014-15,4.566,2017.3387,441891
C&L02,Angus,2015-16,4.9951,2000.3289,400824
C&L02,Angus,2016-17,1.7665,659.644,372429
C&L02,Angus,2017-18,1.7256,601.2146,348582
C&L02,Angus,2018-19,1.4231,533.6453,374892
C&L02,Angus,2019-20,1.1806,455.383,385139
C&L02,Angus,2020-21,6.5785,712.244,108204
C&L02,Angus,2021-22,3.5771,550.5506,154088
C&L02,Argyll & Bute,2010-11,6.7287,1854.7147,275825
C&L02,Argyll & Bute,2011-12,6.4951,1721.4953,264963
C&L02,Argyll & Bute,2012-13,6.5571,1745.7808,266299
C&L02,Argyll & Bute,2013-14,5.4912,1665.9694,303349
C&L02,Argyll & Bute,2014-15,5.2216,1659.6464,317549
C&L02,Argyll & Bute,2015-16,5.5209,1723.712,312196
C&L02,Argyll & Bute,2016-17,4.7964,1352.8292,282353
C&L02,Argyll & Bute,2017-18,3.671,992.4986,270258
C&L02,Argyll & Bute,2018-19,5.3365,1478.0358,277155
C&L02,Argyll & Bute,2019-20,5.4182,1386.1774,255899
C&L02,Argyll & Bute,2020-21,37.8906,1383.4365,36511
C&L02,Argyll & Bute,2021-22,22.5316,1391.8638,61787
C&L02,Clackmannanshire,2010-11,1.75,756.6743,432016
C&L02,Clackmannanshire,2011-12,1.6025,659.2186,412785
C&L02,Clackmannanshire,2012-13,2.4515,830.6442,339182
C&L02,Clackmannanshire,2013-14,1.6985,549.1184,323427
C&L02,Clackmannanshire,2014-15,1.6217,493.4084,304826
C&L02,Clackmannanshire,2015-16,1.5317,501.7968,327683
C&L02,Clackmannanshire,2016-17,1.4311,432.6818,302730
C&L02,Clackmannanshire,2017-18,1.0222,334.1302,326850
